Stellar Sequence
Central Pressure Range = 0.05 to 1000.0 MeVfm^3
Number of Stars = 1250
h = 4 meters
r0 = 2.5 meters
      P_MeV/fm3             R_km         M_M_solar     Energy Density
 6.11708767e+02   1.09625000e+01    2.05877149e+00    1.53816601e+03
 6.12509367e+02   1.09585000e+01    2.05867053e+00    1.53940187e+03
 6.13309968e+02   1.09545000e+01    2.05856937e+00    1.54063714e+03
 6.14110568e+02   1.09545000e+01    2.05846800e+00    1.54187181e+03
 6.14911169e+02   1.09545000e+01    2.05836663e+00    1.54310590e+03
 6.15711769e+02   1.09505000e+01    2.05826500e+00    1.54433940e+03
 6.16512370e+02   1.09465000e+01    2.05816321e+00    1.54557231e+03
 6.17312970e+02   1.09505000e+01    2.05806130e+00    1.54680463e+03
 6.18113571e+02   1.09505000e+01    2.05795916e+00    1.54803637e+03
 6.18914171e+02   1.09425000e+01    2.05785690e+00    1.54926752e+03
 6.19714772e+02   1.09425000e+01    2.05775454e+00    1.55049808e+03
 6.20515372e+02   1.09425000e+01    2.05765204e+00    1.55172806e+03
 6.21315973e+02   1.09425000e+01    2.05754931e+00    1.55295746e+03
 6.22116573e+02   1.09425000e+01    2.05744646e+00    1.55418627e+03
 6.22917174e+02   1.09305000e+01    2.05734342e+00    1.55541450e+03
 6.23717774e+02   1.09305000e+01    2.05724019e+00    1.55664215e+03
 6.24518375e+02   1.09225000e+01    2.05713699e+00    1.55786922e+03
 6.25318975e+02   1.09265000e+01    2.05703354e+00    1.55909571e+03
 6.26119576e+02   1.09305000e+01    2.05692998e+00    1.56032162e+03
 6.26920176e+02   1.09305000e+01    2.05682625e+00    1.56154695e+03
 6.27720777e+02   1.09305000e+01    2.05672228e+00    1.56277170e+03
 6.28521377e+02   1.09265000e+01    2.05661839e+00    1.56399587e+03
 6.29321978e+02   1.09225000e+01    2.05651418e+00    1.56521947e+03
 6.30122578e+02   1.09225000e+01    2.05640990e+00    1.56644249e+03
 6.30923179e+02   1.09185000e+01    2.05630546e+00    1.56766494e+03
 6.31723779e+02   1.09145000e+01    2.05620076e+00    1.56888681e+03
 6.32524380e+02   1.09145000e+01    2.05609616e+00    1.57010811e+03
 6.33324980e+02   1.09105000e+01    2.05599128e+00    1.57132883e+03
 6.34125580e+02   1.09105000e+01    2.05588631e+00    1.57254899e+03
 6.34926181e+02   1.09105000e+01    2.05578121e+00    1.57376857e+03
 6.35726781e+02   1.09065000e+01    2.05567584e+00    1.57498758e+03
 6.36527382e+02   1.09025000e+01    2.05557054e+00    1.57620602e+03
 6.37327982e+02   1.09065000e+01    2.05546503e+00    1.57742389e+03
 6.38128583e+02   1.09065000e+01    2.05535941e+00    1.57864119e+03
 6.38929183e+02   1.09025000e+01    2.05525361e+00    1.57985792e+03
 6.39729784e+02   1.08985000e+01    2.05514759e+00    1.58107408e+03
 6.40530384e+02   1.08945000e+01    2.05504164e+00    1.58228968e+03
 6.41330985e+02   1.09025000e+01    2.05493552e+00    1.58350472e+03
 6.42131585e+02   1.08905000e+01    2.05482919e+00    1.58471918e+03
 6.42932186e+02   1.08865000e+01    2.05472275e+00    1.58593309e+03
 6.43732786e+02   1.08905000e+01    2.05461613e+00    1.58714642e+03
 6.44533387e+02   1.08865000e+01    2.05450958e+00    1.58835920e+03
 6.45333987e+02   1.08945000e+01    2.05440282e+00    1.58957141e+03
 6.46134588e+02   1.08865000e+01    2.05429588e+00    1.59078306e+03
 6.46935188e+02   1.08865000e+01    2.05418886e+00    1.59199415e+03
 6.47735789e+02   1.08825000e+01    2.05408160e+00    1.59320468e+03
 6.48536389e+02   1.08785000e+01    2.05397444e+00    1.59441465e+03
 6.49336990e+02   1.08825000e+01    2.05386706e+00    1.59562406e+03
 6.50137590e+02   1.08705000e+01    2.05375948e+00    1.59683291e+03
 6.50938191e+02   1.08745000e+01    2.05365190e+00    1.59804120e+03
 6.51738791e+02   1.08785000e+01    2.05354419e+00    1.59924893e+03
 6.52539392e+02   1.08705000e+01    2.05343634e+00    1.60045611e+03
 6.53339992e+02   1.08705000e+01    2.05332836e+00    1.60166273e+03
 6.54140592e+02   1.08665000e+01    2.05322022e+00    1.60286879e+03
 6.54941193e+02   1.08665000e+01    2.05311206e+00    1.60407430e+03
 6.55741793e+02   1.08665000e+01    2.05300380e+00    1.60527926e+03
 6.56542394e+02   1.08625000e+01    2.05289539e+00    1.60648366e+03
 6.57342994e+02   1.08625000e+01    2.05278687e+00    1.60768751e+03
 6.58143595e+02   1.08505000e+01    2.05267812e+00    1.60889080e+03
 6.58944195e+02   1.08625000e+01    2.05256952e+00    1.61009355e+03
 6.59744796e+02   1.08585000e+01    2.05246064e+00    1.61129574e+03
 6.60545396e+02   1.08585000e+01    2.05235172e+00    1.61249738e+03
 6.61345997e+02   1.08585000e+01    2.05224266e+00    1.61369847e+03
 6.62146597e+02   1.08425000e+01    2.05213332e+00    1.61489901e+03
 6.62947198e+02   1.08505000e+01    2.05202423e+00    1.61609901e+03
 6.63747798e+02   1.08505000e+01    2.05191482e+00    1.61729845e+03
 6.64548399e+02   1.08505000e+01    2.05180533e+00    1.61849735e+03
 6.65348999e+02   1.08505000e+01    2.05169576e+00    1.61969570e+03
 6.66149600e+02   1.08505000e+01    2.05158613e+00    1.62089351e+03
 6.66950200e+02   1.08425000e+01    2.05147633e+00    1.62209077e+03
 6.67750801e+02   1.08465000e+01    2.05136648e+00    1.62328748e+03
 6.68551401e+02   1.08505000e+01    2.05125645e+00    1.62448365e+03
 6.69352002e+02   1.08345000e+01    2.05114638e+00    1.62567928e+03
 6.70152602e+02   1.08385000e+01    2.05103621e+00    1.62687436e+03
 6.70953203e+02   1.08305000e+01    2.05092593e+00    1.62806890e+03
 6.71753803e+02   1.08305000e+01    2.05081556e+00    1.62926290e+03
 6.72554404e+02   1.08305000e+01    2.05070507e+00    1.63045635e+03
 6.73355004e+02   1.08345000e+01    2.05059460e+00    1.63164927e+03
 6.74155604e+02   1.08265000e+01    2.05048390e+00    1.63284164e+03
 6.74956205e+02   1.08225000e+01    2.05037309e+00    1.63403348e+03
 6.75756805e+02   1.08265000e+01    2.05026232e+00    1.63522477e+03
 6.76557406e+02   1.08305000e+01    2.05015143e+00    1.63641553e+03
 6.77358006e+02   1.08225000e+01    2.05004039e+00    1.63760575e+03
 6.78158607e+02   1.08145000e+01    2.04992925e+00    1.63879543e+03
 6.78959207e+02   1.08185000e+01    2.04981799e+00    1.63998458e+03
 6.79759808e+02   1.08185000e+01    2.04970683e+00    1.64117319e+03
 6.80560408e+02   1.08145000e+01    2.04959541e+00    1.64236126e+03
 6.81361009e+02   1.08105000e+01    2.04948388e+00    1.64354880e+03
 6.82161609e+02   1.08185000e+01    2.04937242e+00    1.64473580e+03
 6.82962210e+02   1.08105000e+01    2.04926077e+00    1.64592227e+03
 6.83762810e+02   1.08105000e+01    2.04914905e+00    1.64710820e+03
 6.84563411e+02   1.08065000e+01    2.04903724e+00    1.64829361e+03
 6.85364011e+02   1.08105000e+01    2.04892529e+00    1.64947848e+03
 6.86164612e+02   1.08025000e+01    2.04881338e+00    1.65066281e+03
 6.86965212e+02   1.08065000e+01    2.04870134e+00    1.65184662e+03
 6.87765813e+02   1.08025000e+01    2.04858912e+00    1.65302990e+03
 6.88566413e+02   1.08025000e+01    2.04847698e+00    1.65421264e+03
 6.89367014e+02   1.07945000e+01    2.04836464e+00    1.65539486e+03
 6.90167614e+02   1.07985000e+01    2.04825229e+00    1.65657655e+03
 6.90968215e+02   1.07945000e+01    2.04813981e+00    1.65775771e+03
 6.91768815e+02   1.07865000e+01    2.04802723e+00    1.65893834e+03
 6.92569416e+02   1.07905000e+01    2.04791467e+00    1.66011845e+03
 6.93370016e+02   1.07905000e+01    2.04780197e+00    1.66129802e+03
 6.94170616e+02   1.07905000e+01    2.04768911e+00    1.66247708e+03
 6.94971217e+02   1.07865000e+01    2.04757635e+00    1.66365560e+03
 6.95771817e+02   1.07865000e+01    2.04746342e+00    1.66483360e+03
 6.96572418e+02   1.07865000e+01    2.04735040e+00    1.66601108e+03
 6.97373018e+02   1.07825000e+01    2.04723730e+00    1.66718803e+03
 6.98173619e+02   1.07865000e+01    2.04712422e+00    1.66836446e+03
 6.98974219e+02   1.07785000e+01    2.04701097e+00    1.66954037e+03
 6.99774820e+02   1.07785000e+01    2.04689768e+00    1.67071575e+03
 7.00575420e+02   1.07745000e+01    2.04678422e+00    1.67189062e+03
 7.01376021e+02   1.07785000e+01    2.04667090e+00    1.67306496e+03
 7.02176621e+02   1.07785000e+01    2.04655739e+00    1.67423878e+03
 7.02977222e+02   1.07745000e+01    2.04644373e+00    1.67541207e+03
 7.03777822e+02   1.07705000e+01    2.04633016e+00    1.67658485e+03
 7.04578423e+02   1.07665000e+01    2.04621640e+00    1.67775711e+03
 7.05379023e+02   1.07665000e+01    2.04610259e+00    1.67892885e+03
 7.06179624e+02   1.07665000e+01    2.04598873e+00    1.68010008e+03
 7.06980224e+02   1.07585000e+01    2.04587482e+00    1.68127078e+03
 7.07780825e+02   1.07665000e+01    2.04576089e+00    1.68244097e+03
 7.08581425e+02   1.07625000e+01    2.04564681e+00    1.68361064e+03
 7.09382026e+02   1.07585000e+01    2.04553262e+00    1.68477979e+03
 7.10182626e+02   1.07545000e+01    2.04541850e+00    1.68594843e+03
 7.10983227e+02   1.07585000e+01    2.04530426e+00    1.68711656e+03
 7.11783827e+02   1.07585000e+01    2.04518985e+00    1.68828416e+03
 7.12584428e+02   1.07545000e+01    2.04507557e+00    1.68945126e+03
 7.13385028e+02   1.07545000e+01    2.04496111e+00    1.69061784e+03
 7.14185629e+02   1.07545000e+01    2.04484657e+00    1.69178391e+03
 7.14986229e+02   1.07505000e+01    2.04473202e+00    1.69294946e+03
 7.15786829e+02   1.07425000e+01    2.04461737e+00    1.69411450e+03
 7.16587430e+02   1.07505000e+01    2.04450274e+00    1.69527904e+03
 7.17388030e+02   1.07505000e+01    2.04438797e+00    1.69644306e+03
 7.18188631e+02   1.07425000e+01    2.04427317e+00    1.69760656e+03
 7.18989231e+02   1.07425000e+01    2.04415832e+00    1.69876956e+03
 7.19789832e+02   1.07465000e+01    2.04404341e+00    1.69993205e+03
 7.20590432e+02   1.07425000e+01    2.04392835e+00    1.70109403e+03
 7.21391033e+02   1.07385000e+01    2.04381337e+00    1.70225550e+03
 7.22191633e+02   1.07345000e+01    2.04369825e+00    1.70341647e+03
 7.22992234e+02   1.07385000e+01    2.04358302e+00    1.70457692e+03
 7.23792834e+02   1.07345000e+01    2.04346792e+00    1.70573687e+03
 7.24593435e+02   1.07305000e+01    2.04335262e+00    1.70689631e+03
 7.25394035e+02   1.07345000e+01    2.04323725e+00    1.70805525e+03
 7.26194636e+02   1.07265000e+01    2.04312193e+00    1.70921368e+03
 7.26995236e+02   1.07305000e+01    2.04300650e+00    1.71037160e+03
 7.27795837e+02   1.07265000e+01    2.04289098e+00    1.71152902e+03
 7.28596437e+02   1.07305000e+01    2.04277546e+00    1.71268594e+03
 7.29397038e+02   1.07265000e+01    2.04265989e+00    1.71384235e+03
 7.30197638e+02   1.07265000e+01    2.04254426e+00    1.71499825e+03
 7.30998239e+02   1.07225000e+01    2.04242852e+00    1.71615366e+03
 7.31798839e+02   1.07145000e+01    2.04231279e+00    1.71730856e+03
 7.32599440e+02   1.07225000e+01    2.04219704e+00    1.71846296e+03
 7.33400040e+02   1.07185000e+01    2.04208117e+00    1.71961685e+03
 7.34200641e+02   1.07185000e+01    2.04196527e+00    1.72077025e+03
 7.35001241e+02   1.07105000e+01    2.04184933e+00    1.72192315e+03
 7.35801841e+02   1.07145000e+01    2.04173335e+00    1.72307554e+03
 7.36602442e+02   1.07105000e+01    2.04161720e+00    1.72422744e+03
 7.37403042e+02   1.07145000e+01    2.04150127e+00    1.72537883e+03
 7.38203643e+02   1.07145000e+01    2.04138511e+00    1.72652973e+03
 7.39004243e+02   1.07065000e+01    2.04126881e+00    1.72768013e+03
 7.39804844e+02   1.07065000e+01    2.04115269e+00    1.72883003e+03
 7.40605444e+02   1.06945000e+01    2.04103635e+00    1.72997943e+03
 7.41406045e+02   1.07065000e+01    2.04092002e+00    1.73112834e+03
 7.42206645e+02   1.06985000e+01    2.04080372e+00    1.73227674e+03
 7.43007246e+02   1.07065000e+01    2.04068735e+00    1.73342466e+03
 7.43807846e+02   1.06985000e+01    2.04057079e+00    1.73457208e+03
 7.44608447e+02   1.06945000e+01    2.04045436e+00    1.73571900e+03
 7.45409047e+02   1.06905000e+01    2.04033778e+00    1.73686542e+03
 7.46209648e+02   1.06905000e+01    2.04022116e+00    1.73801136e+03
 7.47010248e+02   1.06945000e+01    2.04010461e+00    1.73915680e+03
 7.47810849e+02   1.06865000e+01    2.03998790e+00    1.74030174e+03
 7.48611449e+02   1.06865000e+01    2.03987117e+00    1.74144620e+03
 7.49412050e+02   1.06865000e+01    2.03975444e+00    1.74259016e+03
 7.50212650e+02   1.06865000e+01    2.03963767e+00    1.74373362e+03
 7.51013251e+02   1.06825000e+01    2.03952083e+00    1.74487660e+03
 7.51813851e+02   1.06825000e+01    2.03940394e+00    1.74601909e+03
 7.52614452e+02   1.06825000e+01    2.03928708e+00    1.74716108e+03
 7.53415052e+02   1.06745000e+01    2.03917010e+00    1.74830259e+03
 7.54215653e+02   1.06785000e+01    2.03905310e+00    1.74944360e+03
 7.55016253e+02   1.06785000e+01    2.03893612e+00    1.75058412e+03
 7.55816853e+02   1.06785000e+01    2.03881907e+00    1.75172416e+03
 7.56617454e+02   1.06745000e+01    2.03870192e+00    1.75286370e+03
 7.57418054e+02   1.06745000e+01    2.03858483e+00    1.75400276e+03
 7.58218655e+02   1.06745000e+01    2.03846766e+00    1.75514133e+03
 7.59019255e+02   1.06665000e+01    2.03835040e+00    1.75627941e+03
 7.59819856e+02   1.06705000e+01    2.03823320e+00    1.75741701e+03
 7.60620456e+02   1.06665000e+01    2.03811590e+00    1.75855412e+03
 7.61421057e+02   1.06625000e+01    2.03799857e+00    1.75969074e+03
 7.62221657e+02   1.06665000e+01    2.03788125e+00    1.76082688e+03
 7.63022258e+02   1.06625000e+01    2.03776387e+00    1.76196253e+03
 7.63822858e+02   1.06545000e+01    2.03764640e+00    1.76309769e+03
 7.64623459e+02   1.06585000e+01    2.03752899e+00    1.76423237e+03
 7.65424059e+02   1.06585000e+01    2.03741151e+00    1.76536657e+03
 7.66224660e+02   1.06505000e+01    2.03729395e+00    1.76650028e+03
 7.67025260e+02   1.06585000e+01    2.03717646e+00    1.76763351e+03
 7.67825861e+02   1.06545000e+01    2.03705887e+00    1.76876626e+03
 7.68626461e+02   1.06505000e+01    2.03694125e+00    1.76989852e+03
 7.69427062e+02   1.06545000e+01    2.03682363e+00    1.77103031e+03
 7.70227662e+02   1.06505000e+01    2.03670595e+00    1.77216161e+03
 7.71028263e+02   1.06505000e+01    2.03658826e+00    1.77329242e+03
 7.71828863e+02   1.06505000e+01    2.03647052e+00    1.77442276e+03
 7.72629464e+02   1.06465000e+01    2.03635276e+00    1.77555262e+03
 7.73430064e+02   1.06505000e+01    2.03623499e+00    1.77668200e+03
 7.74230665e+02   1.06465000e+01    2.03611715e+00    1.77781089e+03
 7.75031265e+02   1.06425000e+01    2.03599930e+00    1.77893931e+03
 7.75831865e+02   1.06465000e+01    2.03588143e+00    1.78006725e+03
 7.76632466e+02   1.06385000e+01    2.03576352e+00    1.78119471e+03
 7.77433066e+02   1.06385000e+01    2.03564559e+00    1.78232169e+03
 7.78233667e+02   1.06385000e+01    2.03552763e+00    1.78344820e+03
 7.79034267e+02   1.06345000e+01    2.03540965e+00    1.78457423e+03
 7.79834868e+02   1.06345000e+01    2.03529164e+00    1.78569978e+03
 7.80635468e+02   1.06385000e+01    2.03517360e+00    1.78682485e+03
 7.81436069e+02   1.06305000e+01    2.03505554e+00    1.78794945e+03
 7.82236669e+02   1.06305000e+01    2.03493745e+00    1.78907357e+03
 7.83037270e+02   1.06345000e+01    2.03481933e+00    1.79019722e+03
 7.83837870e+02   1.06265000e+01    2.03470121e+00    1.79132039e+03
 7.84638471e+02   1.06265000e+01    2.03458304e+00    1.79244309e+03
 7.85439071e+02   1.06305000e+01    2.03446487e+00    1.79356531e+03
 7.86239672e+02   1.06225000e+01    2.03434666e+00    1.79468706e+03
 7.87040272e+02   1.06225000e+01    2.03422840e+00    1.79580834e+03
 7.87840873e+02   1.06145000e+01    2.03411014e+00    1.79692914e+03
 7.88641473e+02   1.06225000e+01    2.03399191e+00    1.79804947e+03
 7.89442074e+02   1.06185000e+01    2.03387356e+00    1.79916933e+03
 7.90242674e+02   1.06145000e+01    2.03375528e+00    1.80028871e+03
 7.91043275e+02   1.06145000e+01    2.03363695e+00    1.80140763e+03
 7.91843875e+02   1.06145000e+01    2.03351853e+00    1.80252607e+03
 7.92644476e+02   1.06145000e+01    2.03340023e+00    1.80364404e+03
 7.93445076e+02   1.06145000e+01    2.03328181e+00    1.80476154e+03
 7.94245677e+02   1.06105000e+01    2.03316331e+00    1.80587858e+03
 7.95046277e+02   1.06105000e+01    2.03304496e+00    1.80699514e+03
 7.95846878e+02   1.06105000e+01    2.03292649e+00    1.80811123e+03
 7.96647478e+02   1.06065000e+01    2.03280790e+00    1.80922685e+03
 7.97448078e+02   1.06025000e+01    2.03268951e+00    1.81034201e+03
 7.98248679e+02   1.06065000e+01    2.03257099e+00    1.81145669e+03
 7.99049279e+02   1.05985000e+01    2.03245233e+00    1.81257091e+03
 7.99849880e+02   1.05985000e+01    2.03233389e+00    1.81368466e+03
 8.00650480e+02   1.05945000e+01    2.03221529e+00    1.81479795e+03
 8.01451081e+02   1.06025000e+01    2.03209671e+00    1.81591076e+03
 8.02251681e+02   1.05985000e+01    2.03197813e+00    1.81702311e+03
 8.03052282e+02   1.05945000e+01    2.03185948e+00    1.81813500e+03
 8.03852882e+02   1.05945000e+01    2.03174085e+00    1.81924642e+03
 8.04653483e+02   1.05945000e+01    2.03162222e+00    1.82035737e+03
 8.05454083e+02   1.05905000e+01    2.03150348e+00    1.82146786e+03
 8.06254684e+02   1.05905000e+01    2.03138483e+00    1.82257789e+03
 8.07055284e+02   1.05905000e+01    2.03126614e+00    1.82368745e+03
 8.07855885e+02   1.05825000e+01    2.03114735e+00    1.82479655e+03
 8.08656485e+02   1.05865000e+01    2.03102867e+00    1.82590518e+03
 8.09457086e+02   1.05865000e+01    2.03090990e+00    1.82701335e+03
 8.10257686e+02   1.05865000e+01    2.03079120e+00    1.82812106e+03
 8.11058287e+02   1.05825000e+01    2.03067239e+00    1.82922830e+03
 8.11858887e+02   1.05825000e+01    2.03055356e+00    1.83033509e+03
 8.12659488e+02   1.05785000e+01    2.03043482e+00    1.83144141e+03
 8.13460088e+02   1.05785000e+01    2.03031599e+00    1.83254727e+03
 8.14260689e+02   1.05785000e+01    2.03019709e+00    1.83365267e+03
 8.15061289e+02   1.05785000e+01    2.03007836e+00    1.83475761e+03
 8.15861890e+02   1.05745000e+01    2.02995949e+00    1.83586208e+03
 8.16662490e+02   1.05705000e+01    2.02984056e+00    1.83696610e+03
 8.17463090e+02   1.05705000e+01    2.02972174e+00    1.83806966e+03
 8.18263691e+02   1.05705000e+01    2.02960285e+00    1.83917275e+03
 8.19064291e+02   1.05665000e+01    2.02948394e+00    1.84027539e+03
 8.19864892e+02   1.05665000e+01    2.02936503e+00    1.84137757e+03
 8.20665492e+02   1.05665000e+01    2.02924609e+00    1.84247929e+03
 8.21466093e+02   1.05625000e+01    2.02912718e+00    1.84358055e+03
 8.22266693e+02   1.05625000e+01    2.02900822e+00    1.84468135e+03
 8.23067294e+02   1.05585000e+01    2.02888928e+00    1.84578170e+03
 8.23867894e+02   1.05585000e+01    2.02877032e+00    1.84688158e+03
 8.24668495e+02   1.05585000e+01    2.02865132e+00    1.84798102e+03
 8.25469095e+02   1.05625000e+01    2.02853246e+00    1.84907999e+03
 8.26269696e+02   1.05585000e+01    2.02841342e+00    1.85017851e+03
 8.27070296e+02   1.05545000e+01    2.02829433e+00    1.85127657e+03
 8.27870897e+02   1.05505000e+01    2.02817542e+00    1.85237417e+03
 8.28671497e+02   1.05505000e+01    2.02805641e+00    1.85347132e+03
 8.29472098e+02   1.05505000e+01    2.02793738e+00    1.85456801e+03
 8.30272698e+02   1.05465000e+01    2.02781837e+00    1.85566425e+03
 8.31073299e+02   1.05505000e+01    2.02769933e+00    1.85676003e+03
 8.31873899e+02   1.05505000e+01    2.02758032e+00    1.85785536e+03
 8.32674500e+02   1.05465000e+01    2.02746125e+00    1.85895024e+03
 8.33475100e+02   1.05465000e+01    2.02734221e+00    1.86004466e+03
 8.34275701e+02   1.05465000e+01    2.02722315e+00    1.86113863e+03
 8.35076301e+02   1.05465000e+01    2.02710405e+00    1.86223214e+03
 8.35876902e+02   1.05425000e+01    2.02698506e+00    1.86332520e+03
 8.36677502e+02   1.05385000e+01    2.02686596e+00    1.86441781e+03
 8.37478102e+02   1.05385000e+01    2.02674677e+00    1.86550997e+03
 8.38278703e+02   1.05345000e+01    2.02662779e+00    1.86660167e+03
 8.39079303e+02   1.05385000e+01    2.02650870e+00    1.86769293e+03
 8.39879904e+02   1.05345000e+01    2.02638959e+00    1.86878373e+03
 8.40680504e+02   1.05305000e+01    2.02627051e+00    1.86987408e+03
 8.41481105e+02   1.05345000e+01    2.02615138e+00    1.87096398e+03
 8.42281705e+02   1.05345000e+01    2.02603232e+00    1.87205343e+03
 8.43082306e+02   1.05305000e+01    2.02591316e+00    1.87314243e+03
 8.43882906e+02   1.05265000e+01    2.02579409e+00    1.87423098e+03
 8.44683507e+02   1.05225000e+01    2.02567496e+00    1.87531908e+03
 8.45484107e+02   1.05265000e+01    2.02555578e+00    1.87640674e+03
 8.46284708e+02   1.05265000e+01    2.02543676e+00    1.87749394e+03
 8.47085308e+02   1.05225000e+01    2.02531762e+00    1.87858070e+03
 8.47885909e+02   1.05265000e+01    2.02519849e+00    1.87966701e+03
 8.48686509e+02   1.05145000e+01    2.02507934e+00    1.88075287e+03
 8.49487110e+02   1.05185000e+01    2.02496021e+00    1.88183829e+03
 8.50287710e+02   1.05185000e+01    2.02484109e+00    1.88292326e+03
 8.51088311e+02   1.05185000e+01    2.02472195e+00    1.88400778e+03
 8.51888911e+02   1.05185000e+01    2.02460286e+00    1.88509186e+03
 8.52689512e+02   1.05105000e+01    2.02448370e+00    1.88617549e+03
 8.53490112e+02   1.05185000e+01    2.02436454e+00    1.88725868e+03
 8.54290713e+02   1.05105000e+01    2.02424545e+00    1.88834142e+03
 8.55091313e+02   1.05105000e+01    2.02412633e+00    1.88942372e+03
 8.55891914e+02   1.05145000e+01    2.02400718e+00    1.89050558e+03
 8.56692514e+02   1.05145000e+01    2.02388809e+00    1.89158699e+03
 8.57493114e+02   1.05065000e+01    2.02376889e+00    1.89266796e+03
 8.58293715e+02   1.05025000e+01    2.02364977e+00    1.89374849e+03
 8.59094315e+02   1.04945000e+01    2.02353058e+00    1.89482857e+03
 8.59894916e+02   1.05065000e+01    2.02341155e+00    1.89590822e+03
 8.60695516e+02   1.05025000e+01    2.02329240e+00    1.89698742e+03
 8.61496117e+02   1.04985000e+01    2.02317319e+00    1.89806618e+03
 8.62296717e+02   1.04945000e+01    2.02305415e+00    1.89914450e+03
 8.63097318e+02   1.04985000e+01    2.02293503e+00    1.90022238e+03
 8.63897918e+02   1.04985000e+01    2.02281591e+00    1.90129982e+03
 8.64698519e+02   1.05025000e+01    2.02269682e+00    1.90237682e+03
 8.65499119e+02   1.04945000e+01    2.02257763e+00    1.90345338e+03
 8.66299720e+02   1.04905000e+01    2.02245854e+00    1.90452950e+03
 8.67100320e+02   1.04945000e+01    2.02233941e+00    1.90560518e+03
 8.67900921e+02   1.04945000e+01    2.02222038e+00    1.90668043e+03
 8.68701521e+02   1.04865000e+01    2.02210123e+00    1.90775524e+03
 8.69502122e+02   1.04825000e+01    2.02198201e+00    1.90882961e+03
 8.70302722e+02   1.04825000e+01    2.02186304e+00    1.90990354e+03
 8.71103323e+02   1.04905000e+01    2.02174396e+00    1.91097704e+03
 8.71903923e+02   1.04865000e+01    2.02162486e+00    1.91205010e+03
 8.72704524e+02   1.04945000e+01    2.02150582e+00    1.91312272e+03
 8.73505124e+02   1.04865000e+01    2.02138672e+00    1.91419491e+03
 8.74305725e+02   1.04825000e+01    2.02126763e+00    1.91526666e+03
 8.75106325e+02   1.04825000e+01    2.02114850e+00    1.91633798e+03
 8.75906926e+02   1.04785000e+01    2.02102952e+00    1.91740886e+03
 8.76707526e+02   1.04785000e+01    2.02091045e+00    1.91847931e+03
 8.77508127e+02   1.04785000e+01    2.02079140e+00    1.91954931e+03
 8.78308727e+02   1.04745000e+01    2.02067234e+00    1.92061889e+03
 8.79109327e+02   1.04705000e+01    2.02055324e+00    1.92168802e+03
 8.79909928e+02   1.04705000e+01    2.02043425e+00    1.92275672e+03
 8.80710528e+02   1.04785000e+01    2.02031521e+00    1.92382499e+03
 8.81511129e+02   1.04745000e+01    2.02019625e+00    1.92489281e+03
 8.82311729e+02   1.04665000e+01    2.02007719e+00    1.92596020e+03
 8.83112330e+02   1.04665000e+01    2.01995816e+00    1.92702716e+03
 8.83912930e+02   1.04625000e+01    2.01983917e+00    1.92809368e+03
 8.84713531e+02   1.04665000e+01    2.01972016e+00    1.92915976e+03
 8.85514131e+02   1.04665000e+01    2.01960120e+00    1.93022540e+03
 8.86314732e+02   1.04585000e+01    2.01948215e+00    1.93129061e+03
 8.87115332e+02   1.04625000e+01    2.01936327e+00    1.93235539e+03
 8.87915933e+02   1.04665000e+01    2.01924432e+00    1.93341972e+03
 8.88716533e+02   1.04505000e+01    2.01912523e+00    1.93448362e+03
 8.89517134e+02   1.04585000e+01    2.01900637e+00    1.93554709e+03
 8.90317734e+02   1.04585000e+01    2.01888740e+00    1.93661011e+03
 8.91118335e+02   1.04545000e+01    2.01876849e+00    1.93767270e+03
 8.91918935e+02   1.04505000e+01    2.01864951e+00    1.93873486e+03
 8.92719536e+02   1.04465000e+01    2.01853065e+00    1.93979657e+03
 8.93520136e+02   1.04545000e+01    2.01841176e+00    1.94085786e+03
 8.94320737e+02   1.04545000e+01    2.01829280e+00    1.94191870e+03
 8.95121337e+02   1.04465000e+01    2.01817396e+00    1.94297911e+03
 8.95921938e+02   1.04465000e+01    2.01805505e+00    1.94403908e+03
 8.96722538e+02   1.04505000e+01    2.01793624e+00    1.94509861e+03
 8.97523139e+02   1.04425000e+01    2.01781730e+00    1.94615771e+03
 8.98323739e+02   1.04465000e+01    2.01769855e+00    1.94721637e+03
 8.99124339e+02   1.04425000e+01    2.01757968e+00    1.94827460e+03
 8.99924940e+02   1.04465000e+01    2.01746081e+00    1.94933239e+03
 9.00725540e+02   1.04425000e+01    2.01734205e+00    1.95038974e+03
 9.01526141e+02   1.04385000e+01    2.01722319e+00    1.95144665e+03
 9.02326741e+02   1.04385000e+01    2.01710442e+00    1.95250313e+03
 9.03127342e+02   1.04345000e+01    2.01698558e+00    1.95355917e+03
 9.03927942e+02   1.04345000e+01    2.01686689e+00    1.95461477e+03
 9.04728543e+02   1.04345000e+01    2.01674811e+00    1.95566994e+03
 9.05529143e+02   1.04345000e+01    2.01662933e+00    1.95672467e+03
 9.06329744e+02   1.04345000e+01    2.01651063e+00    1.95777897e+03
 9.07130344e+02   1.04345000e+01    2.01639185e+00    1.95883282e+03
 9.07930945e+02   1.04345000e+01    2.01627318e+00    1.95988624e+03
 9.08731545e+02   1.04265000e+01    2.01615439e+00    1.96093923e+03
 9.09532146e+02   1.04305000e+01    2.01603580e+00    1.96199177e+03
 9.10332746e+02   1.04265000e+01    2.01591709e+00    1.96304389e+03
 9.11133347e+02   1.04305000e+01    2.01579843e+00    1.96409556e+03
