Stellar Sequence
Central Pressure Range = 4.0 to 1500.0 MeVfm^3
Number of Stars = 1250
h = 5 meters
r0 = 10.0 meters
      P_MeV/fm3             R_km         M_M_solar     Energy Density
 1.33950040e+03   9.73000000e+00    2.18373258e+00    1.75105249e+03
 1.34069816e+03   9.73000000e+00    2.18369303e+00    1.75191270e+03
 1.34189592e+03   9.73000000e+00    2.18365338e+00    1.75277298e+03
 1.34309367e+03   9.73000000e+00    2.18361370e+00    1.75363336e+03
 1.34429143e+03   9.73000000e+00    2.18357383e+00    1.75449385e+03
 1.34548919e+03   9.73000000e+00    2.18353381e+00    1.75535445e+03
 1.34668695e+03   9.72500000e+00    2.18349379e+00    1.75621519e+03
 1.34788471e+03   9.72500000e+00    2.18345371e+00    1.75707605e+03
 1.34908247e+03   9.72500000e+00    2.18341334e+00    1.75793704e+03
 1.35028022e+03   9.72500000e+00    2.18337292e+00    1.75879815e+03
 1.35147798e+03   9.72500000e+00    2.18333245e+00    1.75965938e+03
 1.35267574e+03   9.72500000e+00    2.18329176e+00    1.76052071e+03
 1.35387350e+03   9.72000000e+00    2.18325098e+00    1.76138214e+03
 1.35507126e+03   9.72000000e+00    2.18321022e+00    1.76224367e+03
 1.35626902e+03   9.72000000e+00    2.18316931e+00    1.76310529e+03
 1.35746677e+03   9.72000000e+00    2.18312817e+00    1.76396699e+03
 1.35866453e+03   9.72000000e+00    2.18308699e+00    1.76482878e+03
 1.35986229e+03   9.72000000e+00    2.18304575e+00    1.76569063e+03
 1.36106005e+03   9.71500000e+00    2.18300428e+00    1.76655256e+03
 1.36225781e+03   9.71500000e+00    2.18296275e+00    1.76741454e+03
 1.36345556e+03   9.71500000e+00    2.18292124e+00    1.76827658e+03
 1.36465332e+03   9.71500000e+00    2.18287955e+00    1.76913867e+03
 1.36585108e+03   9.71500000e+00    2.18283765e+00    1.77000081e+03
 1.36704884e+03   9.71500000e+00    2.18279574e+00    1.77086298e+03
 1.36824660e+03   9.71500000e+00    2.18275373e+00    1.77172519e+03
 1.36944436e+03   9.71000000e+00    2.18271151e+00    1.77258742e+03
 1.37064211e+03   9.71000000e+00    2.18266925e+00    1.77344967e+03
 1.37183987e+03   9.71000000e+00    2.18262702e+00    1.77431195e+03
 1.37303763e+03   9.71000000e+00    2.18258455e+00    1.77517423e+03
 1.37423539e+03   9.71000000e+00    2.18254193e+00    1.77603651e+03
 1.37543315e+03   9.71000000e+00    2.18249929e+00    1.77689879e+03
 1.37663090e+03   9.70500000e+00    2.18245654e+00    1.77776107e+03
 1.37782866e+03   9.70500000e+00    2.18241359e+00    1.77862333e+03
 1.37902642e+03   9.70500000e+00    2.18237062e+00    1.77948557e+03
 1.38022418e+03   9.70500000e+00    2.18232767e+00    1.78034779e+03
 1.38142194e+03   9.70500000e+00    2.18228447e+00    1.78120998e+03
 1.38261970e+03   9.70500000e+00    2.18224113e+00    1.78207213e+03
 1.38381745e+03   9.70000000e+00    2.18219779e+00    1.78293424e+03
 1.38501521e+03   9.70000000e+00    2.18215431e+00    1.78379630e+03
 1.38621297e+03   9.70000000e+00    2.18211066e+00    1.78465831e+03
 1.38741073e+03   9.70000000e+00    2.18206699e+00    1.78552026e+03
 1.38860849e+03   9.70000000e+00    2.18202333e+00    1.78638215e+03
 1.38980624e+03   9.70000000e+00    2.18197942e+00    1.78724396e+03
 1.39100400e+03   9.70000000e+00    2.18193539e+00    1.78810570e+03
 1.39220176e+03   9.69500000e+00    2.18189135e+00    1.78896736e+03
 1.39339952e+03   9.69500000e+00    2.18184718e+00    1.78982892e+03
 1.39459728e+03   9.69500000e+00    2.18180284e+00    1.79069040e+03
 1.39579504e+03   9.69500000e+00    2.18175848e+00    1.79155177e+03
 1.39699279e+03   9.69500000e+00    2.18171414e+00    1.79241304e+03
 1.39819055e+03   9.69500000e+00    2.18166954e+00    1.79327420e+03
 1.39938831e+03   9.69000000e+00    2.18162483e+00    1.79413524e+03
 1.40058607e+03   9.69000000e+00    2.18158011e+00    1.79499616e+03
 1.40178383e+03   9.69000000e+00    2.18153527e+00    1.79585696e+03
 1.40298159e+03   9.69000000e+00    2.18149025e+00    1.79671761e+03
 1.40417934e+03   9.69000000e+00    2.18144522e+00    1.79757813e+03
 1.40537710e+03   9.69000000e+00    2.18140021e+00    1.79843850e+03
 1.40657486e+03   9.68500000e+00    2.18135496e+00    1.79929873e+03
 1.40777262e+03   9.68500000e+00    2.18130958e+00    1.80015879e+03
 1.40897038e+03   9.68500000e+00    2.18126420e+00    1.80101869e+03
 1.41016813e+03   9.68500000e+00    2.18121870e+00    1.80187843e+03
 1.41136589e+03   9.68500000e+00    2.18117303e+00    1.80273799e+03
 1.41256365e+03   9.68500000e+00    2.18112734e+00    1.80359737e+03
 1.41376141e+03   9.68500000e+00    2.18108167e+00    1.80445657e+03
 1.41495917e+03   9.68000000e+00    2.18103578e+00    1.80531557e+03
 1.41615693e+03   9.68000000e+00    2.18098976e+00    1.80617438e+03
 1.41735468e+03   9.68000000e+00    2.18094372e+00    1.80703299e+03
 1.41855244e+03   9.68000000e+00    2.18089760e+00    1.80789139e+03
 1.41975020e+03   9.68000000e+00    2.18085128e+00    1.80874958e+03
 1.42094796e+03   9.68000000e+00    2.18080495e+00    1.80960755e+03
 1.42214572e+03   9.68000000e+00    2.18075864e+00    1.81046530e+03
 1.42334347e+03   9.67500000e+00    2.18071214e+00    1.81132281e+03
 1.42454123e+03   9.67500000e+00    2.18066548e+00    1.81218010e+03
 1.42573899e+03   9.67500000e+00    2.18061881e+00    1.81303714e+03
 1.42693675e+03   9.67500000e+00    2.18057207e+00    1.81389393e+03
 1.42813451e+03   9.67500000e+00    2.18052514e+00    1.81475048e+03
 1.42933227e+03   9.67500000e+00    2.18047817e+00    1.81560677e+03
 1.43053002e+03   9.67000000e+00    2.18043123e+00    1.81646279e+03
 1.43172778e+03   9.67000000e+00    2.18038415e+00    1.81731854e+03
 1.43292554e+03   9.67000000e+00    2.18033687e+00    1.81817403e+03
 1.43412330e+03   9.67000000e+00    2.18028958e+00    1.81902923e+03
 1.43532106e+03   9.67000000e+00    2.18024224e+00    1.81988414e+03
 1.43651882e+03   9.67000000e+00    2.18019472e+00    1.82073877e+03
 1.43771657e+03   9.67000000e+00    2.18014712e+00    1.82159310e+03
 1.43891433e+03   9.66500000e+00    2.18009956e+00    1.82244713e+03
 1.44011209e+03   9.66500000e+00    2.18005192e+00    1.82330085e+03
 1.44130985e+03   9.66500000e+00    2.18000404e+00    1.82415426e+03
 1.44250761e+03   9.66500000e+00    2.17995614e+00    1.82500734e+03
 1.44370536e+03   9.66500000e+00    2.17990821e+00    1.82586011e+03
 1.44490312e+03   9.66500000e+00    2.17986012e+00    1.82671254e+03
 1.44610088e+03   9.66000000e+00    2.17981192e+00    1.82756464e+03
 1.44729864e+03   9.66000000e+00    2.17976374e+00    1.82841640e+03
 1.44849640e+03   9.66000000e+00    2.17971555e+00    1.82926781e+03
 1.44969416e+03   9.66000000e+00    2.17966711e+00    1.83011887e+03
 1.45089191e+03   9.66000000e+00    2.17961860e+00    1.83096958e+03
 1.45208967e+03   9.66000000e+00    2.17957010e+00    1.83181992e+03
 1.45328743e+03   9.66000000e+00    2.17952146e+00    1.83266989e+03
 1.45448519e+03   9.65500000e+00    2.17947268e+00    1.83351948e+03
 1.45568295e+03   9.65500000e+00    2.17942390e+00    1.83436870e+03
 1.45688070e+03   9.65500000e+00    2.17937515e+00    1.83521753e+03
 1.45807846e+03   9.65500000e+00    2.17932618e+00    1.83606597e+03
 1.45927622e+03   9.65500000e+00    2.17927709e+00    1.83691401e+03
 1.46047398e+03   9.65500000e+00    2.17922801e+00    1.83776165e+03
 1.46167174e+03   9.65500000e+00    2.17917885e+00    1.83860889e+03
 1.46286950e+03   9.65000000e+00    2.17912951e+00    1.83945571e+03
 1.46406725e+03   9.65000000e+00    2.17908015e+00    1.84030211e+03
 1.46526501e+03   9.65000000e+00    2.17903082e+00    1.84114808e+03
 1.46646277e+03   9.65000000e+00    2.17898136e+00    1.84199363e+03
 1.46766053e+03   9.65000000e+00    2.17893171e+00    1.84283874e+03
 1.46885829e+03   9.65000000e+00    2.17888206e+00    1.84368341e+03
 1.47005604e+03   9.65000000e+00    2.17883238e+00    1.84452763e+03
 1.47125380e+03   9.64500000e+00    2.17878252e+00    1.84537140e+03
 1.47245156e+03   9.64500000e+00    2.17873259e+00    1.84621472e+03
 1.47364932e+03   9.64500000e+00    2.17868268e+00    1.84705759e+03
 1.47484708e+03   9.64500000e+00    2.17863275e+00    1.84790003e+03
 1.47604484e+03   9.64500000e+00    2.17858258e+00    1.84874204e+03
 1.47724259e+03   9.64500000e+00    2.17853237e+00    1.84958363e+03
 1.47844035e+03   9.64000000e+00    2.17848215e+00    1.85042482e+03
 1.47963811e+03   9.64000000e+00    2.17843181e+00    1.85126561e+03
 1.48083587e+03   9.64000000e+00    2.17838133e+00    1.85210602e+03
 1.48203363e+03   9.64000000e+00    2.17833086e+00    1.85294606e+03
 1.48323139e+03   9.64000000e+00    2.17828043e+00    1.85378572e+03
 1.48442914e+03   9.64000000e+00    2.17822979e+00    1.85462503e+03
 1.48562690e+03   9.64000000e+00    2.17817903e+00    1.85546400e+03
 1.48682466e+03   9.63500000e+00    2.17812828e+00    1.85630263e+03
 1.48802242e+03   9.63500000e+00    2.17807747e+00    1.85714093e+03
 1.48922018e+03   9.63500000e+00    2.17802649e+00    1.85797892e+03
 1.49041793e+03   9.63500000e+00    2.17797547e+00    1.85881660e+03
 1.49161569e+03   9.63500000e+00    2.17792449e+00    1.85965398e+03
 1.49281345e+03   9.63500000e+00    2.17787344e+00    1.86049108e+03
 1.49401121e+03   9.63500000e+00    2.17782217e+00    1.86132790e+03
 1.49520897e+03   9.63000000e+00    2.17777088e+00    1.86216446e+03
 1.49640673e+03   9.63000000e+00    2.17771959e+00    1.86300076e+03
 1.49760448e+03   9.63000000e+00    2.17766816e+00    1.86383681e+03
 1.49880224e+03   9.63000000e+00    2.17761662e+00    1.86467262e+03
 1.50000000e+03   9.63000000e+00    2.17756509e+00    1.86550821e+03
