Stellar Sequence
Central Pressure Range = 1.5 to 450.0 MeVfm^3
Number of Stars = 1250
h = 5 meters
r0 = 10.0 meters
      P_MeV/fm3             R_km         M_M_solar     Energy Density
 4.02600480e+02   1.14950000e+01    2.05049028e+00    1.24234202e+03
 4.02959568e+02   1.14950000e+01    2.05047578e+00    1.24309033e+03
 4.03318655e+02   1.14950000e+01    2.05046106e+00    1.24383852e+03
 4.03677742e+02   1.14900000e+01    2.05044614e+00    1.24458661e+03
 4.04036829e+02   1.14900000e+01    2.05043100e+00    1.24533458e+03
 4.04395917e+02   1.14900000e+01    2.05041578e+00    1.24608245e+03
 4.04755004e+02   1.14900000e+01    2.05040030e+00    1.24683021e+03
 4.05114091e+02   1.14850000e+01    2.05038464e+00    1.24757786e+03
 4.05473179e+02   1.14850000e+01    2.05036875e+00    1.24832541e+03
 4.05832266e+02   1.14850000e+01    2.05035270e+00    1.24907285e+03
 4.06191353e+02   1.14850000e+01    2.05033652e+00    1.24982019e+03
 4.06550440e+02   1.14850000e+01    2.05032008e+00    1.25056742e+03
 4.06909528e+02   1.14800000e+01    2.05030349e+00    1.25131456e+03
 4.07268615e+02   1.14800000e+01    2.05028665e+00    1.25206159e+03
 4.07627702e+02   1.14800000e+01    2.05026972e+00    1.25280851e+03
 4.07986789e+02   1.14800000e+01    2.05025258e+00    1.25355534e+03
 4.08345877e+02   1.14750000e+01    2.05023523e+00    1.25430207e+03
 4.08704964e+02   1.14750000e+01    2.05021769e+00    1.25504870e+03
 4.09064051e+02   1.14750000e+01    2.05019993e+00    1.25579524e+03
 4.09423139e+02   1.14750000e+01    2.05018211e+00    1.25654168e+03
 4.09782226e+02   1.14700000e+01    2.05016403e+00    1.25728802e+03
 4.10141313e+02   1.14700000e+01    2.05014578e+00    1.25803426e+03
 4.10500400e+02   1.14700000e+01    2.05012732e+00    1.25878042e+03
 4.10859488e+02   1.14700000e+01    2.05010868e+00    1.25952647e+03
 4.11218575e+02   1.14700000e+01    2.05008995e+00    1.26027244e+03
 4.11577662e+02   1.14650000e+01    2.05007095e+00    1.26101832e+03
 4.11936749e+02   1.14650000e+01    2.05005182e+00    1.26176410e+03
 4.12295837e+02   1.14650000e+01    2.05003245e+00    1.26250980e+03
 4.12654924e+02   1.14650000e+01    2.05001297e+00    1.26325540e+03
 4.13014011e+02   1.14600000e+01    2.04999332e+00    1.26400092e+03
 4.13373098e+02   1.14600000e+01    2.04997344e+00    1.26474635e+03
 4.13732186e+02   1.14600000e+01    2.04995341e+00    1.26549169e+03
 4.14091273e+02   1.14600000e+01    2.04993315e+00    1.26623695e+03
 4.14450360e+02   1.14600000e+01    2.04991283e+00    1.26698212e+03
 4.14809448e+02   1.14550000e+01    2.04989228e+00    1.26772721e+03
 4.15168535e+02   1.14550000e+01    2.04987155e+00    1.26847222e+03
 4.15527622e+02   1.14550000e+01    2.04985064e+00    1.26921714e+03
 4.15886709e+02   1.14550000e+01    2.04982952e+00    1.26996198e+03
 4.16245797e+02   1.14500000e+01    2.04980834e+00    1.27070673e+03
 4.16604884e+02   1.14500000e+01    2.04978692e+00    1.27145140e+03
 4.16963971e+02   1.14500000e+01    2.04976534e+00    1.27219598e+03
 4.17323058e+02   1.14500000e+01    2.04974356e+00    1.27294048e+03
 4.17682146e+02   1.14450000e+01    2.04972162e+00    1.27368488e+03
 4.18041233e+02   1.14450000e+01    2.04969959e+00    1.27442920e+03
 4.18400320e+02   1.14450000e+01    2.04967730e+00    1.27517343e+03
 4.18759408e+02   1.14450000e+01    2.04965489e+00    1.27591757e+03
 4.19118495e+02   1.14450000e+01    2.04963225e+00    1.27666162e+03
 4.19477582e+02   1.14400000e+01    2.04960950e+00    1.27740558e+03
 4.19836669e+02   1.14400000e+01    2.04958662e+00    1.27814945e+03
 4.20195757e+02   1.14400000e+01    2.04956350e+00    1.27889323e+03
 4.20554844e+02   1.14400000e+01    2.04954025e+00    1.27963692e+03
 4.20913931e+02   1.14350000e+01    2.04951678e+00    1.28038051e+03
 4.21273018e+02   1.14350000e+01    2.04949323e+00    1.28112401e+03
 4.21632106e+02   1.14350000e+01    2.04946951e+00    1.28186741e+03
 4.21991193e+02   1.14350000e+01    2.04944558e+00    1.28261072e+03
 4.22350280e+02   1.14350000e+01    2.04942151e+00    1.28335393e+03
 4.22709367e+02   1.14300000e+01    2.04939721e+00    1.28409705e+03
 4.23068455e+02   1.14300000e+01    2.04937288e+00    1.28484007e+03
 4.23427542e+02   1.14300000e+01    2.04934833e+00    1.28558300e+03
 4.23786629e+02   1.14300000e+01    2.04932361e+00    1.28632582e+03
 4.24145717e+02   1.14300000e+01    2.04929872e+00    1.28706855e+03
 4.24504804e+02   1.14250000e+01    2.04927363e+00    1.28781118e+03
 4.24863891e+02   1.14250000e+01    2.04924850e+00    1.28855371e+03
 4.25222978e+02   1.14250000e+01    2.04922315e+00    1.28929614e+03
 4.25582066e+02   1.14250000e+01    2.04919763e+00    1.29003846e+03
 4.25941153e+02   1.14200000e+01    2.04917194e+00    1.29078069e+03
 4.26300240e+02   1.14200000e+01    2.04914609e+00    1.29152281e+03
 4.26659327e+02   1.14200000e+01    2.04912017e+00    1.29226484e+03
 4.27018415e+02   1.14200000e+01    2.04909402e+00    1.29300675e+03
 4.27377502e+02   1.14200000e+01    2.04906773e+00    1.29374857e+03
 4.27736589e+02   1.14150000e+01    2.04904125e+00    1.29449028e+03
 4.28095677e+02   1.14150000e+01    2.04901463e+00    1.29523188e+03
 4.28454764e+02   1.14150000e+01    2.04898794e+00    1.29597338e+03
 4.28813851e+02   1.14150000e+01    2.04896101e+00    1.29671478e+03
 4.29172938e+02   1.14100000e+01    2.04893395e+00    1.29745608e+03
 4.29532026e+02   1.14100000e+01    2.04890671e+00    1.29819728e+03
 4.29891113e+02   1.14100000e+01    2.04887933e+00    1.29893838e+03
 4.30250200e+02   1.14100000e+01    2.04885187e+00    1.29967938e+03
 4.30609287e+02   1.14100000e+01    2.04882417e+00    1.30042029e+03
 4.30968375e+02   1.14050000e+01    2.04879637e+00    1.30116109e+03
 4.31327462e+02   1.14050000e+01    2.04876837e+00    1.30190180e+03
 4.31686549e+02   1.14050000e+01    2.04874025e+00    1.30264242e+03
 4.32045637e+02   1.14050000e+01    2.04871204e+00    1.30338294e+03
 4.32404724e+02   1.14050000e+01    2.04868359e+00    1.30412336e+03
 4.32763811e+02   1.14000000e+01    2.04865505e+00    1.30486370e+03
 4.33122898e+02   1.14000000e+01    2.04862630e+00    1.30560394e+03
 4.33481986e+02   1.14000000e+01    2.04859745e+00    1.30634409e+03
 4.33841073e+02   1.14000000e+01    2.04856849e+00    1.30708415e+03
 4.34200160e+02   1.13950000e+01    2.04853931e+00    1.30782412e+03
 4.34559247e+02   1.13950000e+01    2.04851003e+00    1.30856400e+03
 4.34918335e+02   1.13950000e+01    2.04848055e+00    1.30930379e+03
 4.35277422e+02   1.13950000e+01    2.04845099e+00    1.31004350e+03
 4.35636509e+02   1.13950000e+01    2.04842129e+00    1.31078311e+03
 4.35995596e+02   1.13900000e+01    2.04839139e+00    1.31152265e+03
 4.36354684e+02   1.13900000e+01    2.04836139e+00    1.31226210e+03
 4.36713771e+02   1.13900000e+01    2.04833118e+00    1.31300146e+03
 4.37072858e+02   1.13900000e+01    2.04830091e+00    1.31374075e+03
 4.37431946e+02   1.13900000e+01    2.04827050e+00    1.31447995e+03
 4.37791033e+02   1.13850000e+01    2.04823989e+00    1.31521906e+03
 4.38150120e+02   1.13850000e+01    2.04820917e+00    1.31595810e+03
 4.38509207e+02   1.13850000e+01    2.04817826e+00    1.31669706e+03
 4.38868295e+02   1.13850000e+01    2.04814729e+00    1.31743594e+03
 4.39227382e+02   1.13800000e+01    2.04811617e+00    1.31817474e+03
 4.39586469e+02   1.13800000e+01    2.04808486e+00    1.31891347e+03
 4.39945556e+02   1.13800000e+01    2.04805345e+00    1.31965212e+03
 4.40304644e+02   1.13800000e+01    2.04802184e+00    1.32039069e+03
 4.40663731e+02   1.13800000e+01    2.04799017e+00    1.32112919e+03
 4.41022818e+02   1.13750000e+01    2.04795836e+00    1.32186761e+03
 4.41381906e+02   1.13750000e+01    2.04792636e+00    1.32260595e+03
 4.41740993e+02   1.13750000e+01    2.04789426e+00    1.32334422e+03
 4.42100080e+02   1.13750000e+01    2.04786196e+00    1.32408242e+03
 4.42459167e+02   1.13750000e+01    2.04782961e+00    1.32482053e+03
 4.42818255e+02   1.13700000e+01    2.04779712e+00    1.32555857e+03
 4.43177342e+02   1.13700000e+01    2.04776444e+00    1.32629653e+03
 4.43536429e+02   1.13700000e+01    2.04773166e+00    1.32703441e+03
 4.43895516e+02   1.13700000e+01    2.04769869e+00    1.32777222e+03
 4.44254604e+02   1.13650000e+01    2.04766566e+00    1.32850994e+03
 4.44613691e+02   1.13650000e+01    2.04763251e+00    1.32924759e+03
 4.44972778e+02   1.13650000e+01    2.04759916e+00    1.32998515e+03
 4.45331865e+02   1.13650000e+01    2.04756572e+00    1.33072264e+03
 4.45690953e+02   1.13650000e+01    2.04753209e+00    1.33146004e+03
 4.46050040e+02   1.13600000e+01    2.04749838e+00    1.33219736e+03
 4.46409127e+02   1.13600000e+01    2.04746457e+00    1.33293460e+03
 4.46768215e+02   1.13600000e+01    2.04743056e+00    1.33367176e+03
 4.47127302e+02   1.13600000e+01    2.04739647e+00    1.33440883e+03
 4.47486389e+02   1.13600000e+01    2.04736219e+00    1.33514583e+03
 4.47845476e+02   1.13550000e+01    2.04732783e+00    1.33588274e+03
 4.48204564e+02   1.13550000e+01    2.04729337e+00    1.33661956e+03
 4.48563651e+02   1.13550000e+01    2.04725871e+00    1.33735630e+03
 4.48922738e+02   1.13550000e+01    2.04722398e+00    1.33809296e+03
 4.49281825e+02   1.13500000e+01    2.04718905e+00    1.33882953e+03
 4.49640913e+02   1.13500000e+01    2.04715404e+00    1.33956602e+03
 4.50000000e+02   1.13500000e+01    2.04711895e+00    1.34030242e+03
