Stellar Sequence
Central Pressure Range = 4.0 to 1000.0 MeVfm^3
Number of Stars = 1250
h = 5 meters
r0 = 10.0 meters
      P_MeV/fm3             R_km         M_M_solar     Energy Density
 8.93143315e+02   9.77500000e+00    1.93681696e+00    1.67784674e+03
 8.93940753e+02   9.77500000e+00    1.93680068e+00    1.67784674e+03
 8.94738191e+02   9.77500000e+00    1.93678455e+00    1.67784674e+03
 8.95535629e+02   9.77500000e+00    1.93676864e+00    1.67784674e+03
 8.96333066e+02   9.77000000e+00    1.93675278e+00    1.67784674e+03
 8.97130504e+02   9.77000000e+00    1.93673710e+00    1.67784674e+03
 8.97927942e+02   9.77000000e+00    1.93672154e+00    1.67784674e+03
 8.98725380e+02   9.77000000e+00    1.93670613e+00    1.67784674e+03
 8.99522818e+02   9.76500000e+00    1.93669093e+00    1.67784674e+03
 9.00320256e+02   9.76500000e+00    1.93667579e+00    1.67784674e+03
 9.01117694e+02   9.76500000e+00    1.93666081e+00    1.67784674e+03
 9.01915132e+02   9.76500000e+00    1.93664594e+00    1.67784674e+03
 9.02712570e+02   9.76500000e+00    1.93663124e+00    1.67784674e+03
 9.03510008e+02   9.76000000e+00    1.93661673e+00    1.67784674e+03
 9.04307446e+02   9.76000000e+00    1.93660230e+00    1.67784674e+03
 9.05104884e+02   9.76000000e+00    1.93658804e+00    1.67784674e+03
 9.05902322e+02   9.76000000e+00    1.93657388e+00    1.67784674e+03
 9.06699760e+02   9.75500000e+00    1.93655988e+00    1.67784674e+03
 9.07497198e+02   9.75500000e+00    1.93654610e+00    1.67784674e+03
 9.08294636e+02   9.75500000e+00    1.93653236e+00    1.67784674e+03
 9.09092074e+02   9.75500000e+00    1.93651879e+00    1.67784674e+03
 9.09889512e+02   9.75500000e+00    1.93650531e+00    1.67784674e+03
 9.10686950e+02   9.75000000e+00    1.93649203e+00    1.67784674e+03
 9.11484388e+02   9.75000000e+00    1.93647896e+00    1.67784674e+03
 9.12281825e+02   9.75000000e+00    1.93646592e+00    1.67784674e+03
 9.13079263e+02   9.75000000e+00    1.93645306e+00    1.67784674e+03
 9.13876701e+02   9.74500000e+00    1.93644030e+00    1.67784674e+03
 9.14674139e+02   9.74500000e+00    1.93642769e+00    1.67784674e+03
 9.15471577e+02   9.74500000e+00    1.93641530e+00    1.67784674e+03
 9.16269015e+02   9.74500000e+00    1.93640299e+00    1.67784674e+03
 9.17066453e+02   9.74500000e+00    1.93639082e+00    1.67784674e+03
 9.17863891e+02   9.74000000e+00    1.93637875e+00    1.67784674e+03
 9.18661329e+02   9.74000000e+00    1.93636686e+00    1.67784674e+03
 9.19458767e+02   9.74000000e+00    1.93635516e+00    1.67784674e+03
 9.20256205e+02   9.74000000e+00    1.93634352e+00    1.67784674e+03
 9.21053643e+02   9.73500000e+00    1.93633206e+00    1.67784674e+03
 9.21851081e+02   9.73500000e+00    1.93632070e+00    1.67784674e+03
 9.22648519e+02   9.73500000e+00    1.93630949e+00    1.67784674e+03
 9.23445957e+02   9.73500000e+00    1.93629850e+00    1.67784674e+03
 9.24243395e+02   9.73500000e+00    1.93628754e+00    1.67784674e+03
 9.25040833e+02   9.73000000e+00    1.93627676e+00    1.67784674e+03
 9.25838271e+02   9.73000000e+00    1.93626611e+00    1.67784674e+03
 9.26635709e+02   9.73000000e+00    1.93625557e+00    1.67784674e+03
 9.27433147e+02   9.73000000e+00    1.93624528e+00    1.67784674e+03
 9.28230584e+02   9.72500000e+00    1.93623502e+00    1.67784674e+03
 9.29028022e+02   9.72500000e+00    1.93622492e+00    1.67784674e+03
 9.29825460e+02   9.72500000e+00    1.93621496e+00    1.67784674e+03
 9.30622898e+02   9.72500000e+00    1.93620511e+00    1.67784674e+03
 9.31420336e+02   9.72500000e+00    1.93619550e+00    1.67784674e+03
 9.32217774e+02   9.72000000e+00    1.93618594e+00    1.67784674e+03
 9.33015212e+02   9.72000000e+00    1.93617652e+00    1.67784674e+03
 9.33812650e+02   9.72000000e+00    1.93616725e+00    1.67784674e+03
 9.34610088e+02   9.72000000e+00    1.93615808e+00    1.67784674e+03
 9.35407526e+02   9.71500000e+00    1.93614914e+00    1.67784674e+03
 9.36204964e+02   9.71500000e+00    1.93614026e+00    1.67784674e+03
 9.37002402e+02   9.71500000e+00    1.93613153e+00    1.67784674e+03
 9.37799840e+02   9.71500000e+00    1.93612295e+00    1.67784674e+03
 9.38597278e+02   9.71500000e+00    1.93611445e+00    1.67784674e+03
 9.39394716e+02   9.71000000e+00    1.93610617e+00    1.67784674e+03
 9.40192154e+02   9.71000000e+00    1.93609800e+00    1.67784674e+03
 9.40989592e+02   9.71000000e+00    1.93608995e+00    1.67784674e+03
 9.41787030e+02   9.71000000e+00    1.93608203e+00    1.67784674e+03
 9.42584468e+02   9.70500000e+00    1.93607421e+00    1.67784674e+03
 9.43381906e+02   9.70500000e+00    1.93606657e+00    1.67784674e+03
 9.44179343e+02   9.70500000e+00    1.93605913e+00    1.67784674e+03
 9.44976781e+02   9.70500000e+00    1.93605173e+00    1.67784674e+03
 9.45774219e+02   9.70500000e+00    1.93604449e+00    1.67784674e+03
 9.46571657e+02   9.70000000e+00    1.93603732e+00    1.67784674e+03
 9.47369095e+02   9.70000000e+00    1.93603038e+00    1.67784674e+03
 9.48166533e+02   9.70000000e+00    1.93602360e+00    1.67784674e+03
 9.48963971e+02   9.70000000e+00    1.93601687e+00    1.67784674e+03
 9.49761409e+02   9.70000000e+00    1.93601027e+00    1.67784674e+03
 9.50558847e+02   9.69500000e+00    1.93600383e+00    1.67784674e+03
 9.51356285e+02   9.69500000e+00    1.93599750e+00    1.67784674e+03
 9.52153723e+02   9.69500000e+00    1.93599140e+00    1.67784674e+03
 9.52951161e+02   9.69500000e+00    1.93598532e+00    1.67784674e+03
 9.53748599e+02   9.69000000e+00    1.93597943e+00    1.67784674e+03
 9.54546037e+02   9.69000000e+00    1.93597363e+00    1.67784674e+03
 9.55343475e+02   9.69000000e+00    1.93596796e+00    1.67784674e+03
 9.56140913e+02   9.69000000e+00    1.93596248e+00    1.67784674e+03
 9.56938351e+02   9.69000000e+00    1.93595713e+00    1.67784674e+03
 9.57735789e+02   9.68500000e+00    1.93595186e+00    1.67784674e+03
 9.58533227e+02   9.68500000e+00    1.93594673e+00    1.67784674e+03
 9.59330665e+02   9.68500000e+00    1.93594170e+00    1.67784674e+03
 9.60128102e+02   9.68500000e+00    1.93593690e+00    1.67784674e+03
 9.60925540e+02   9.68000000e+00    1.93593220e+00    1.67784674e+03
 9.61722978e+02   9.68000000e+00    1.93592755e+00    1.67784674e+03
 9.62520416e+02   9.68000000e+00    1.93592312e+00    1.67784674e+03
 9.63317854e+02   9.68000000e+00    1.93591874e+00    1.67784674e+03
 9.64115292e+02   9.68000000e+00    1.93591454e+00    1.67784674e+03
 9.64912730e+02   9.67500000e+00    1.93591051e+00    1.67784674e+03
 9.65710168e+02   9.67500000e+00    1.93590656e+00    1.67784674e+03
 9.66507606e+02   9.67500000e+00    1.93590274e+00    1.67784674e+03
 9.67305044e+02   9.67500000e+00    1.93589900e+00    1.67784674e+03
 9.68102482e+02   9.67500000e+00    1.93589545e+00    1.67784674e+03
 9.68899920e+02   9.67000000e+00    1.93589208e+00    1.67784674e+03
 9.69697358e+02   9.67000000e+00    1.93588876e+00    1.67784674e+03
 9.70494796e+02   9.67000000e+00    1.93588558e+00    1.67784674e+03
 9.71292234e+02   9.67000000e+00    1.93588253e+00    1.67784674e+03
 9.72089672e+02   9.67000000e+00    1.93587958e+00    1.67784674e+03
 9.72887110e+02   9.66500000e+00    1.93587682e+00    1.67784674e+03
 9.73684548e+02   9.66500000e+00    1.93587420e+00    1.67784674e+03
 9.74481986e+02   9.66500000e+00    1.93587164e+00    1.67784674e+03
 9.75279424e+02   9.66500000e+00    1.93586921e+00    1.67784674e+03
 9.76076861e+02   9.66000000e+00    1.93586692e+00    1.67784674e+03
 9.76874299e+02   9.66000000e+00    1.93586478e+00    1.67784674e+03
 9.77671737e+02   9.66000000e+00    1.93586278e+00    1.67784674e+03
 9.78469175e+02   9.66000000e+00    1.93586088e+00    1.67784674e+03
 9.79266613e+02   9.66000000e+00    1.93585910e+00    1.67784674e+03
 9.80064051e+02   9.65500000e+00    1.93585741e+00    1.67784674e+03
 9.80861489e+02   9.65500000e+00    1.93585588e+00    1.67784674e+03
 9.81658927e+02   9.65500000e+00    1.93585455e+00    1.67784674e+03
 9.82456365e+02   9.65500000e+00    1.93585326e+00    1.67784674e+03
 9.83253803e+02   9.65500000e+00    1.93585210e+00    1.67784674e+03
 9.84051241e+02   9.65000000e+00    1.93585108e+00    1.67784674e+03
 9.84848679e+02   9.65000000e+00    1.93585013e+00    1.67784674e+03
 9.85646117e+02   9.65000000e+00    1.93584940e+00    1.67784674e+03
 9.86443555e+02   9.65000000e+00    1.93584878e+00    1.67784674e+03
 9.87240993e+02   9.65000000e+00    1.93584823e+00    1.67784674e+03
 9.88038431e+02   9.64500000e+00    1.93584783e+00    1.67784674e+03
 9.88835869e+02   9.64500000e+00    1.93584752e+00    1.67784674e+03
 9.89633307e+02   9.64500000e+00    1.93584735e+00    1.67784674e+03
 9.90430745e+02   9.64500000e+00    1.93584739e+00    1.67784674e+03
 9.91228183e+02   9.64000000e+00    1.93584747e+00    1.67784674e+03
 9.92025620e+02   9.64000000e+00    1.93584765e+00    1.67784674e+03
 9.92823058e+02   9.64000000e+00    1.93584800e+00    1.67784674e+03
 9.93620496e+02   9.64000000e+00    1.93584842e+00    1.67784674e+03
 9.94417934e+02   9.64000000e+00    1.93584902e+00    1.67784674e+03
 9.95215372e+02   9.63500000e+00    1.93584977e+00    1.67784674e+03
 9.96012810e+02   9.63500000e+00    1.93585057e+00    1.67784674e+03
 9.96810248e+02   9.63500000e+00    1.93585148e+00    1.67784674e+03
 9.97607686e+02   9.63500000e+00    1.93585255e+00    1.67784674e+03
 9.98405124e+02   9.63500000e+00    1.93585373e+00    1.67784674e+03
 9.99202562e+02   9.63000000e+00    1.93585507e+00    1.67784674e+03
 1.00000000e+03   9.63000000e+00    1.93585651e+00    1.67784674e+03
