Stellar Sequence
Central Pressure Range = 4.0 to 1500.0 MeVfm^3
Number of Stars = 1250
h = 5 meters
r0 = 10.0 meters
      P_MeV/fm3             R_km         M_M_solar     Energy Density
 1.33950040e+03   9.70000000e+00    2.05796087e+00    1.82166446e+03
 1.34069816e+03   9.70000000e+00    2.05790938e+00    1.82166446e+03
 1.34189592e+03   9.70000000e+00    2.05785803e+00    1.82166446e+03
 1.34309367e+03   9.69500000e+00    2.05780677e+00    1.82166446e+03
 1.34429143e+03   9.69500000e+00    2.05775566e+00    1.82166446e+03
 1.34548919e+03   9.69500000e+00    2.05770467e+00    1.82166446e+03
 1.34668695e+03   9.69500000e+00    2.05765378e+00    1.82166446e+03
 1.34788471e+03   9.69500000e+00    2.05760303e+00    1.82166446e+03
 1.34908247e+03   9.69000000e+00    2.05755235e+00    1.82166446e+03
 1.35028022e+03   9.69000000e+00    2.05750183e+00    1.82166446e+03
 1.35147798e+03   9.69000000e+00    2.05745141e+00    1.82166446e+03
 1.35267574e+03   9.69000000e+00    2.05740111e+00    1.82166446e+03
 1.35387350e+03   9.69000000e+00    2.05735094e+00    1.82166446e+03
 1.35507126e+03   9.68500000e+00    2.05730085e+00    1.82166446e+03
 1.35626902e+03   9.68500000e+00    2.05725091e+00    1.82166446e+03
 1.35746677e+03   9.68500000e+00    2.05720108e+00    1.82166446e+03
 1.35866453e+03   9.68500000e+00    2.05715138e+00    1.82166446e+03
 1.35986229e+03   9.68500000e+00    2.05710180e+00    1.82166446e+03
 1.36106005e+03   9.68000000e+00    2.05705230e+00    1.82166446e+03
 1.36225781e+03   9.68000000e+00    2.05700295e+00    1.82166446e+03
 1.36345556e+03   9.68000000e+00    2.05695372e+00    1.82166446e+03
 1.36465332e+03   9.68000000e+00    2.05690459e+00    1.82166446e+03
 1.36585108e+03   9.68000000e+00    2.05685559e+00    1.82166446e+03
 1.36704884e+03   9.67500000e+00    2.05680667e+00    1.82166446e+03
 1.36824660e+03   9.67500000e+00    2.05675792e+00    1.82166446e+03
 1.36944436e+03   9.67500000e+00    2.05670928e+00    1.82166446e+03
 1.37064211e+03   9.67500000e+00    2.05666074e+00    1.82166446e+03
 1.37183987e+03   9.67500000e+00    2.05661233e+00    1.82166446e+03
 1.37303763e+03   9.67000000e+00    2.05656401e+00    1.82166446e+03
 1.37423539e+03   9.67000000e+00    2.05651584e+00    1.82166446e+03
 1.37543315e+03   9.67000000e+00    2.05646777e+00    1.82166446e+03
 1.37663090e+03   9.67000000e+00    2.05641982e+00    1.82166446e+03
 1.37782866e+03   9.67000000e+00    2.05637201e+00    1.82166446e+03
 1.37902642e+03   9.66500000e+00    2.05632428e+00    1.82166446e+03
 1.38022418e+03   9.66500000e+00    2.05627669e+00    1.82166446e+03
 1.38142194e+03   9.66500000e+00    2.05622922e+00    1.82166446e+03
 1.38261970e+03   9.66500000e+00    2.05618184e+00    1.82166446e+03
 1.38381745e+03   9.66500000e+00    2.05613461e+00    1.82166446e+03
 1.38501521e+03   9.66000000e+00    2.05608747e+00    1.82166446e+03
 1.38621297e+03   9.66000000e+00    2.05604047e+00    1.82166446e+03
 1.38741073e+03   9.66000000e+00    2.05599359e+00    1.82166446e+03
 1.38860849e+03   9.65500000e+00    2.05594681e+00    1.82166446e+03
 1.38980624e+03   9.66000000e+00    2.05590015e+00    1.82166446e+03
 1.39100400e+03   9.65500000e+00    2.05585360e+00    1.82166446e+03
 1.39220176e+03   9.65500000e+00    2.05580718e+00    1.82166446e+03
 1.39339952e+03   9.65500000e+00    2.05576088e+00    1.82166446e+03
 1.39459728e+03   9.65000000e+00    2.05571469e+00    1.82166446e+03
 1.39579504e+03   9.65000000e+00    2.05566862e+00    1.82166446e+03
 1.39699279e+03   9.65000000e+00    2.05562264e+00    1.82166446e+03
 1.39819055e+03   9.65000000e+00    2.05557682e+00    1.82166446e+03
 1.39938831e+03   9.65000000e+00    2.05553111e+00    1.82166446e+03
 1.40058607e+03   9.64500000e+00    2.05548549e+00    1.82166446e+03
 1.40178383e+03   9.64500000e+00    2.05544000e+00    1.82166446e+03
 1.40298159e+03   9.64500000e+00    2.05539461e+00    1.82166446e+03
 1.40417934e+03   9.64500000e+00    2.05534936e+00    1.82166446e+03
 1.40537710e+03   9.64500000e+00    2.05530424e+00    1.82166446e+03
 1.40657486e+03   9.64000000e+00    2.05525920e+00    1.82166446e+03
 1.40777262e+03   9.64000000e+00    2.05521429e+00    1.82166446e+03
 1.40897038e+03   9.64000000e+00    2.05516950e+00    1.82166446e+03
 1.41016813e+03   9.64000000e+00    2.05512482e+00    1.82166446e+03
 1.41136589e+03   9.64000000e+00    2.05508028e+00    1.82166446e+03
 1.41256365e+03   9.63500000e+00    2.05503581e+00    1.82166446e+03
 1.41376141e+03   9.63500000e+00    2.05499148e+00    1.82166446e+03
 1.41495917e+03   9.63500000e+00    2.05494729e+00    1.82166446e+03
 1.41615693e+03   9.63500000e+00    2.05490318e+00    1.82166446e+03
 1.41735468e+03   9.63500000e+00    2.05485919e+00    1.82166446e+03
 1.41855244e+03   9.63500000e+00    2.05481531e+00    1.82166446e+03
 1.41975020e+03   9.63000000e+00    2.05477158e+00    1.82166446e+03
 1.42094796e+03   9.63000000e+00    2.05472795e+00    1.82166446e+03
 1.42214572e+03   9.63000000e+00    2.05468441e+00    1.82166446e+03
 1.42334347e+03   9.63000000e+00    2.05464099e+00    1.82166446e+03
 1.42454123e+03   9.63000000e+00    2.05459773e+00    1.82166446e+03
 1.42573899e+03   9.62500000e+00    2.05455454e+00    1.82166446e+03
 1.42693675e+03   9.62500000e+00    2.05451149e+00    1.82166446e+03
 1.42813451e+03   9.62500000e+00    2.05446851e+00    1.82166446e+03
 1.42933227e+03   9.62500000e+00    2.05442570e+00    1.82166446e+03
 1.43053002e+03   9.62500000e+00    2.05438299e+00    1.82166446e+03
 1.43172778e+03   9.62000000e+00    2.05434038e+00    1.82166446e+03
 1.43292554e+03   9.62000000e+00    2.05429788e+00    1.82166446e+03
 1.43412330e+03   9.62000000e+00    2.05425551e+00    1.82166446e+03
 1.43532106e+03   9.61500000e+00    2.05421324e+00    1.82166446e+03
 1.43651882e+03   9.62000000e+00    2.05417112e+00    1.82166446e+03
 1.43771657e+03   9.61500000e+00    2.05412906e+00    1.82166446e+03
 1.43891433e+03   9.61500000e+00    2.05408716e+00    1.82166446e+03
 1.44011209e+03   9.61500000e+00    2.05404536e+00    1.82166446e+03
 1.44130985e+03   9.61500000e+00    2.05400364e+00    1.82166446e+03
 1.44250761e+03   9.61000000e+00    2.05396207e+00    1.82166446e+03
 1.44370536e+03   9.61000000e+00    2.05392061e+00    1.82166446e+03
 1.44490312e+03   9.61000000e+00    2.05387926e+00    1.82166446e+03
 1.44610088e+03   9.61000000e+00    2.05383801e+00    1.82166446e+03
 1.44729864e+03   9.60500000e+00    2.05379688e+00    1.82166446e+03
 1.44849640e+03   9.61000000e+00    2.05375588e+00    1.82166446e+03
 1.44969416e+03   9.61000000e+00    2.05371497e+00    1.82166446e+03
 1.45089191e+03   9.60500000e+00    2.05367418e+00    1.82166446e+03
 1.45208967e+03   9.60500000e+00    2.05363351e+00    1.82166446e+03
 1.45328743e+03   9.60000000e+00    2.05359293e+00    1.82166446e+03
 1.45448519e+03   9.60000000e+00    2.05355248e+00    1.82166446e+03
 1.45568295e+03   9.60500000e+00    2.05351217e+00    1.82166446e+03
 1.45688070e+03   9.60000000e+00    2.05347193e+00    1.82166446e+03
 1.45807846e+03   9.60000000e+00    2.05343180e+00    1.82166446e+03
 1.45927622e+03   9.60000000e+00    2.05339182e+00    1.82166446e+03
 1.46047398e+03   9.59500000e+00    2.05335191e+00    1.82166446e+03
 1.46167174e+03   9.59500000e+00    2.05331212e+00    1.82166446e+03
 1.46286950e+03   9.59500000e+00    2.05327247e+00    1.82166446e+03
 1.46406725e+03   9.59500000e+00    2.05323291e+00    1.82166446e+03
 1.46526501e+03   9.59500000e+00    2.05319347e+00    1.82166446e+03
 1.46646277e+03   9.59000000e+00    2.05315412e+00    1.82166446e+03
 1.46766053e+03   9.59500000e+00    2.05311491e+00    1.82166446e+03
 1.46885829e+03   9.59000000e+00    2.05307579e+00    1.82166446e+03
 1.47005604e+03   9.59000000e+00    2.05303678e+00    1.82166446e+03
 1.47125380e+03   9.59000000e+00    2.05299790e+00    1.82166446e+03
 1.47245156e+03   9.59000000e+00    2.05295912e+00    1.82166446e+03
 1.47364932e+03   9.58500000e+00    2.05292043e+00    1.82166446e+03
 1.47484708e+03   9.58500000e+00    2.05288188e+00    1.82166446e+03
 1.47604484e+03   9.58500000e+00    2.05284343e+00    1.82166446e+03
 1.47724259e+03   9.58500000e+00    2.05280508e+00    1.82166446e+03
 1.47844035e+03   9.58500000e+00    2.05276687e+00    1.82166446e+03
 1.47963811e+03   9.58000000e+00    2.05272872e+00    1.82166446e+03
 1.48083587e+03   9.58000000e+00    2.05269072e+00    1.82166446e+03
 1.48203363e+03   9.58000000e+00    2.05265283e+00    1.82166446e+03
 1.48323139e+03   9.58000000e+00    2.05261502e+00    1.82166446e+03
 1.48442914e+03   9.58000000e+00    2.05257734e+00    1.82166446e+03
 1.48562690e+03   9.57500000e+00    2.05253975e+00    1.82166446e+03
 1.48682466e+03   9.57500000e+00    2.05250229e+00    1.82166446e+03
 1.48802242e+03   9.57500000e+00    2.05246493e+00    1.82166446e+03
 1.48922018e+03   9.57500000e+00    2.05242768e+00    1.82166446e+03
 1.49041793e+03   9.57500000e+00    2.05239053e+00    1.82166446e+03
 1.49161569e+03   9.57500000e+00    2.05235352e+00    1.82166446e+03
 1.49281345e+03   9.57000000e+00    2.05231657e+00    1.82166446e+03
 1.49401121e+03   9.57000000e+00    2.05227975e+00    1.82166446e+03
 1.49520897e+03   9.57000000e+00    2.05224307e+00    1.82166446e+03
 1.49640673e+03   9.57000000e+00    2.05220645e+00    1.82166446e+03
 1.49760448e+03   9.57000000e+00    2.05216994e+00    1.82166446e+03
 1.49880224e+03   9.56500000e+00    2.05213356e+00    1.82166446e+03
 1.50000000e+03   9.56500000e+00    2.05209728e+00    1.82166446e+03
