           R_km         P_MeV/fm3         M_M_solar   Energy Density (ε)
 1.89500000e+00    1.44177119e+02    1.22527888e-02    8.48748147e+17
 1.90000000e+00    1.44146779e+02    1.23493457e-02    8.48669358e+17
 1.90500000e+00    1.44116364e+02    1.24464031e-02    8.48590369e+17
 1.91000000e+00    1.44085874e+02    1.25439623e-02    8.48511181e+17
 1.91500000e+00    1.44055308e+02    1.26420244e-02    8.48431794e+17
 1.92000000e+00    1.44024667e+02    1.27405907e-02    8.48352208e+17
 1.92500000e+00    1.43993950e+02    1.28396624e-02    8.48272423e+17
 1.93000000e+00    1.43963159e+02    1.29392407e-02    8.48192439e+17
 1.93500000e+00    1.43932292e+02    1.30393268e-02    8.48112256e+17
 1.94000000e+00    1.43901349e+02    1.31399220e-02    8.48031875e+17
 1.94500000e+00    1.43870332e+02    1.32410275e-02    8.47951295e+17
 1.95000000e+00    1.43839240e+02    1.33426444e-02    8.47870516e+17
 1.95500000e+00    1.43808072e+02    1.34447741e-02    8.47789538e+17
 1.96000000e+00    1.43776829e+02    1.35474177e-02    8.47708362e+17
 1.96500000e+00    1.43745511e+02    1.36505764e-02    8.47626988e+17
 1.97000000e+00    1.43714119e+02    1.37542515e-02    8.47545415e+17
 1.97500000e+00    1.43682651e+02    1.38584442e-02    8.47463644e+17
 1.98000000e+00    1.43651108e+02    1.39631556e-02    8.47381674e+17
 1.98500000e+00    1.43619491e+02    1.40683870e-02    8.47299507e+17
 1.99000000e+00    1.43587799e+02    1.41741397e-02    8.47217141e+17
 1.99500000e+00    1.43556031e+02    1.42804147e-02    8.47134577e+17
 2.00000000e+00    1.43524189e+02    1.43872134e-02    8.47051816e+17
 2.00500000e+00    1.43492273e+02    1.44945368e-02    8.46968856e+17
 2.01000000e+00    1.43460281e+02    1.46023864e-02    8.46885698e+17
 2.01500000e+00    1.43428215e+02    1.47107632e-02    8.46802343e+17
 2.02000000e+00    1.43396075e+02    1.48196684e-02    8.46718790e+17
 2.02500000e+00    1.43363859e+02    1.49291033e-02    8.46635039e+17
 2.03000000e+00    1.43331569e+02    1.50390690e-02    8.46551091e+17
 2.03500000e+00    1.43299205e+02    1.51495669e-02    8.46466945e+17
 2.04000000e+00    1.43266766e+02    1.52605980e-02    8.46382602e+17
 2.04500000e+00    1.43234253e+02    1.53721635e-02    8.46298062e+17
 2.05000000e+00    1.43201665e+02    1.54842648e-02    8.46213324e+17
 2.05500000e+00    1.43169003e+02    1.55969029e-02    8.46128389e+17
 2.06000000e+00    1.43136266e+02    1.57100791e-02    8.46043256e+17
 2.06500000e+00    1.43103456e+02    1.58237946e-02    8.45957927e+17
 2.07000000e+00    1.43070571e+02    1.59380506e-02    8.45872401e+17
 2.07500000e+00    1.43037611e+02    1.60528482e-02    8.45786677e+17
 2.08000000e+00    1.43004578e+02    1.61681887e-02    8.45700757e+17
 2.08500000e+00    1.42971470e+02    1.62840733e-02    8.45614640e+17
 2.09000000e+00    1.42938289e+02    1.64005031e-02    8.45528326e+17
 2.09500000e+00    1.42905033e+02    1.65174795e-02    8.45441816e+17
 2.10000000e+00    1.42871703e+02    1.66350034e-02    8.45355108e+17
 2.10500000e+00    1.42838299e+02    1.67530762e-02    8.45268205e+17
 2.11000000e+00    1.42804822e+02    1.68716991e-02    8.45181105e+17
 2.11500000e+00    1.42771270e+02    1.69908731e-02    8.45093808e+17
 2.12000000e+00    1.42737644e+02    1.71105996e-02    8.45006315e+17
 2.12500000e+00    1.42703945e+02    1.72308798e-02    8.44918626e+17
 2.13000000e+00    1.42670172e+02    1.73517147e-02    8.44830741e+17
 2.13500000e+00    1.42636325e+02    1.74731056e-02    8.44742660e+17
 2.14000000e+00    1.42602404e+02    1.75950537e-02    8.44654382e+17
 2.14500000e+00    1.42568409e+02    1.77175601e-02    8.44565909e+17
 2.15000000e+00    1.42534341e+02    1.78406261e-02    8.44477239e+17
 2.15500000e+00    1.42500200e+02    1.79642529e-02    8.44388374e+17
 2.16000000e+00    1.42465984e+02    1.80884415e-02    8.44299313e+17
 2.16500000e+00    1.42431696e+02    1.82131933e-02    8.44210057e+17
 2.17000000e+00    1.42397333e+02    1.83385094e-02    8.44120605e+17
 2.17500000e+00    1.42362897e+02    1.84643909e-02    8.44030957e+17
 2.18000000e+00    1.42328388e+02    1.85908391e-02    8.43941114e+17
 2.18500000e+00    1.42293806e+02    1.87178551e-02    8.43851075e+17
 2.19000000e+00    1.42259150e+02    1.88454401e-02    8.43760841e+17
 2.19500000e+00    1.42224421e+02    1.89735954e-02    8.43670412e+17
 2.20000000e+00    1.42189618e+02    1.91023219e-02    8.43579788e+17
 2.20500000e+00    1.42154742e+02    1.92316211e-02    8.43488969e+17
 2.21000000e+00    1.42119794e+02    1.93614939e-02    8.43397954e+17
 2.21500000e+00    1.42084772e+02    1.94919417e-02    8.43306745e+17
 2.22000000e+00    1.42049676e+02    1.96229655e-02    8.43215341e+17
 2.22500000e+00    1.42014508e+02    1.97545666e-02    8.43123742e+17
 2.23000000e+00    1.41979267e+02    1.98867461e-02    8.43031948e+17
 2.23500000e+00    1.41943953e+02    2.00195052e-02    8.42939959e+17
 2.24000000e+00    1.41908566e+02    2.01528451e-02    8.42847776e+17
 2.24500000e+00    1.41873106e+02    2.02867668e-02    8.42755399e+17
 2.25000000e+00    1.41837573e+02    2.04212717e-02    8.42662827e+17
 2.25500000e+00    1.41801967e+02    2.05563609e-02    8.42570061e+17
 2.26000000e+00    1.41766288e+02    2.06920355e-02    8.42477100e+17
 2.26500000e+00    1.41730537e+02    2.08282967e-02    8.42383945e+17
 2.27000000e+00    1.41694713e+02    2.09651457e-02    8.42290596e+17
 2.27500000e+00    1.41658817e+02    2.11025836e-02    8.42197054e+17
 2.28000000e+00    1.41622847e+02    2.12406117e-02    8.42103317e+17
 2.28500000e+00    1.41586806e+02    2.13792310e-02    8.42009386e+17
 2.29000000e+00    1.41550691e+02    2.15184427e-02    8.41915261e+17
 2.29500000e+00    1.41514504e+02    2.16582481e-02    8.41820943e+17
 2.30000000e+00    1.41478245e+02    2.17986481e-02    8.41726431e+17
 2.30500000e+00    1.41441913e+02    2.19396441e-02    8.41631725e+17
 2.31000000e+00    1.41405509e+02    2.20812372e-02    8.41536826e+17
 2.31500000e+00    1.41369033e+02    2.22234285e-02    8.41441733e+17
 2.32000000e+00    1.41332484e+02    2.23662192e-02    8.41346447e+17
 2.32500000e+00    1.41295863e+02    2.25096105e-02    8.41250967e+17
 2.33000000e+00    1.41259170e+02    2.26536034e-02    8.41155294e+17
 2.33500000e+00    1.41222405e+02    2.27981993e-02    8.41059429e+17
 2.34000000e+00    1.41185567e+02    2.29433991e-02    8.40963370e+17
 2.34500000e+00    1.41148658e+02    2.30892041e-02    8.40867118e+17
 2.35000000e+00    1.41111676e+02    2.32356154e-02    8.40770673e+17
 2.35500000e+00    1.41074622e+02    2.33826342e-02    8.40674035e+17
 2.36000000e+00    1.41037497e+02    2.35302616e-02    8.40577205e+17
 2.36500000e+00    1.41000299e+02    2.36784988e-02    8.40480181e+17
 2.37000000e+00    1.40963030e+02    2.38273469e-02    8.40382965e+17
 2.37500000e+00    1.40925689e+02    2.39768071e-02    8.40285557e+17
 2.38000000e+00    1.40888276e+02    2.41268805e-02    8.40187956e+17
 2.38500000e+00    1.40850791e+02    2.42775682e-02    8.40090163e+17
 2.39000000e+00    1.40813235e+02    2.44288715e-02    8.39992177e+17
 2.39500000e+00    1.40775607e+02    2.45807914e-02    8.39893999e+17
 2.40000000e+00    1.40737907e+02    2.47333291e-02    8.39795629e+17
 2.40500000e+00    1.40700136e+02    2.48864858e-02    8.39697067e+17
 2.41000000e+00    1.40662293e+02    2.50402625e-02    8.39598312e+17
 2.41500000e+00    1.40624379e+02    2.51946605e-02    8.39499366e+17
 2.42000000e+00    1.40586393e+02    2.53496808e-02    8.39400228e+17
 2.42500000e+00    1.40548336e+02    2.55053247e-02    8.39300898e+17
 2.43000000e+00    1.40510207e+02    2.56615931e-02    8.39201377e+17
 2.43500000e+00    1.40472007e+02    2.58184874e-02    8.39101664e+17
 2.44000000e+00    1.40433736e+02    2.59760086e-02    8.39001759e+17
 2.44500000e+00    1.40395394e+02    2.61341578e-02    8.38901663e+17
 2.45000000e+00    1.40356980e+02    2.62929362e-02    8.38801375e+17
 2.45500000e+00    1.40318496e+02    2.64523450e-02    8.38700896e+17
 2.46000000e+00    1.40279940e+02    2.66123851e-02    8.38600226e+17
 2.46500000e+00    1.40241313e+02    2.67730579e-02    8.38499365e+17
 2.47000000e+00    1.40202615e+02    2.69343644e-02    8.38398312e+17
 2.47500000e+00    1.40163847e+02    2.70963058e-02    8.38297069e+17
 2.48000000e+00    1.40125007e+02    2.72588831e-02    8.38195634e+17
 2.48500000e+00    1.40086096e+02    2.74220975e-02    8.38094009e+17
 2.49000000e+00    1.40047115e+02    2.75859502e-02    8.37992193e+17
 2.49500000e+00    1.40008063e+02    2.77504422e-02    8.37890186e+17
 2.50000000e+00    1.39968940e+02    2.79155747e-02    8.37787989e+17
 2.50500000e+00    1.39929746e+02    2.80813488e-02    8.37685601e+17
 2.51000000e+00    1.39890482e+02    2.82477657e-02    8.37583023e+17
 2.51500000e+00    1.39851147e+02    2.84148264e-02    8.37480255e+17
 2.52000000e+00    1.39811741e+02    2.85825321e-02    8.37377296e+17
 2.52500000e+00    1.39772265e+02    2.87508838e-02    8.37274147e+17
 2.53000000e+00    1.39732718e+02    2.89198829e-02    8.37170808e+17
 2.53500000e+00    1.39693101e+02    2.90895302e-02    8.37067279e+17
 2.54000000e+00    1.39653414e+02    2.92598270e-02    8.36963560e+17
 2.54500000e+00    1.39613656e+02    2.94307744e-02    8.36859651e+17
 2.55000000e+00    1.39573828e+02    2.96023735e-02    8.36755552e+17
 2.55500000e+00    1.39533930e+02    2.97746254e-02    8.36651264e+17
 2.56000000e+00    1.39493961e+02    2.99475312e-02    8.36546786e+17
 2.56500000e+00    1.39453923e+02    3.01210920e-02    8.36442118e+17
 2.57000000e+00    1.39413814e+02    3.02953090e-02    8.36337261e+17
 2.57500000e+00    1.39373635e+02    3.04701833e-02    8.36232215e+17
 2.58000000e+00    1.39333386e+02    3.06457159e-02    8.36126980e+17
 2.58500000e+00    1.39293067e+02    3.08219081e-02    8.36021555e+17
 2.59000000e+00    1.39252678e+02    3.09987608e-02    8.35915941e+17
 2.59500000e+00    1.39212219e+02    3.11762752e-02    8.35810138e+17
 2.60000000e+00    1.39171691e+02    3.13544524e-02    8.35704147e+17
 2.60500000e+00    1.39131092e+02    3.15332935e-02    8.35597966e+17
 2.61000000e+00    1.39090424e+02    3.17127996e-02    8.35491597e+17
 2.61500000e+00    1.39049686e+02    3.18929719e-02    8.35385038e+17
 2.62000000e+00    1.39008878e+02    3.20738114e-02    8.35278292e+17
 2.62500000e+00    1.38968001e+02    3.22553192e-02    8.35171357e+17
 2.63000000e+00    1.38927054e+02    3.24374965e-02    8.35064233e+17
 2.63500000e+00    1.38886038e+02    3.26203442e-02    8.34956921e+17
 2.64000000e+00    1.38844952e+02    3.28038636e-02    8.34849421e+17
 2.64500000e+00    1.38803797e+02    3.29880558e-02    8.34741733e+17
 2.65000000e+00    1.38762572e+02    3.31729217e-02    8.34633856e+17
 2.65500000e+00    1.38721278e+02    3.33584626e-02    8.34525792e+17
 2.66000000e+00    1.38679915e+02    3.35446795e-02    8.34417539e+17
 2.66500000e+00    1.38638483e+02    3.37315735e-02    8.34309099e+17
 2.67000000e+00    1.38596981e+02    3.39191457e-02    8.34200471e+17
 2.67500000e+00    1.38555410e+02    3.41073972e-02    8.34091656e+17
 2.68000000e+00    1.38513770e+02    3.42963291e-02    8.33982653e+17
 2.68500000e+00    1.38472061e+02    3.44859425e-02    8.33873462e+17
 2.69000000e+00    1.38430283e+02    3.46762385e-02    8.33764084e+17
 2.69500000e+00    1.38388436e+02    3.48672181e-02    8.33654518e+17
 2.70000000e+00    1.38346520e+02    3.50588825e-02    8.33544766e+17
 2.70500000e+00    1.38304535e+02    3.52512327e-02    8.33434826e+17
 2.71000000e+00    1.38262481e+02    3.54442698e-02    8.33324699e+17
 2.71500000e+00    1.38220359e+02    3.56379949e-02    8.33214386e+17
 2.72000000e+00    1.38178167e+02    3.58324091e-02    8.33103885e+17
 2.72500000e+00    1.38135907e+02    3.60275135e-02    8.32993197e+17
 2.73000000e+00    1.38093579e+02    3.62233091e-02    8.32882323e+17
 2.73500000e+00    1.38051182e+02    3.64197971e-02    8.32771262e+17
 2.74000000e+00    1.38008716e+02    3.66169785e-02    8.32660015e+17
 2.74500000e+00    1.37966182e+02    3.68148544e-02    8.32548581e+17
 2.75000000e+00    1.37923579e+02    3.70134258e-02    8.32436961e+17
 2.75500000e+00    1.37880908e+02    3.72126939e-02    8.32325154e+17
 2.76000000e+00    1.37838169e+02    3.74126597e-02    8.32213162e+17
 2.76500000e+00    1.37795361e+02    3.76133244e-02    8.32100983e+17
 2.77000000e+00    1.37752485e+02    3.78146889e-02    8.31988618e+17
 2.77500000e+00    1.37709541e+02    3.80167543e-02    8.31876067e+17
 2.78000000e+00    1.37666528e+02    3.82195218e-02    8.31763331e+17
 2.78500000e+00    1.37623448e+02    3.84229923e-02    8.31650408e+17
 2.79000000e+00    1.37580299e+02    3.86271670e-02    8.31537300e+17
 2.79500000e+00    1.37537083e+02    3.88320470e-02    8.31424007e+17
 2.80000000e+00    1.37493798e+02    3.90376332e-02    8.31310528e+17
 2.80500000e+00    1.37450446e+02    3.92439268e-02    8.31196863e+17
 2.81000000e+00    1.37407025e+02    3.94509288e-02    8.31083013e+17
 2.81500000e+00    1.37363537e+02    3.96586404e-02    8.30968978e+17
 2.82000000e+00    1.37319981e+02    3.98670625e-02    8.30854758e+17
 2.82500000e+00    1.37276358e+02    4.00761962e-02    8.30740353e+17
 2.83000000e+00    1.37232666e+02    4.02860426e-02    8.30625763e+17
 2.83500000e+00    1.37188907e+02    4.04966027e-02    8.30510988e+17
 2.84000000e+00    1.37145081e+02    4.07078776e-02    8.30396028e+17
 2.84500000e+00    1.37101187e+02    4.09198685e-02    8.30280883e+17
 2.85000000e+00    1.37057225e+02    4.11325762e-02    8.30165554e+17
 2.85500000e+00    1.37013196e+02    4.13460019e-02    8.30050040e+17
 2.86000000e+00    1.36969100e+02    4.15601466e-02    8.29934342e+17
 2.86500000e+00    1.36924936e+02    4.17750115e-02    8.29818459e+17
 2.87000000e+00    1.36880705e+02    4.19905974e-02    8.29702392e+17
 2.87500000e+00    1.36836407e+02    4.22069056e-02    8.29586141e+17
 2.88000000e+00    1.36792041e+02    4.24239370e-02    8.29469706e+17
 2.88500000e+00    1.36747609e+02    4.26416927e-02    8.29353086e+17
 2.89000000e+00    1.36703109e+02    4.28601738e-02    8.29236283e+17
 2.89500000e+00    1.36658542e+02    4.30793812e-02    8.29119296e+17
 2.90000000e+00    1.36613909e+02    4.32993161e-02    8.29002125e+17
 2.90500000e+00    1.36569208e+02    4.35199795e-02    8.28884771e+17
 2.91000000e+00    1.36524440e+02    4.37413724e-02    8.28767233e+17
 2.91500000e+00    1.36479606e+02    4.39634959e-02    8.28649511e+17
 2.92000000e+00    1.36434705e+02    4.41863511e-02    8.28531606e+17
 2.92500000e+00    1.36389737e+02    4.44099389e-02    8.28413518e+17
 2.93000000e+00    1.36344703e+02    4.46342604e-02    8.28295246e+17
 2.93500000e+00    1.36299601e+02    4.48593166e-02    8.28176792e+17
 2.94000000e+00    1.36254434e+02    4.50851087e-02    8.28058154e+17
 2.94500000e+00    1.36209199e+02    4.53116375e-02    8.27939333e+17
 2.95000000e+00    1.36163898e+02    4.55389042e-02    8.27820330e+17
 2.95500000e+00    1.36118531e+02    4.57669099e-02    8.27701143e+17
 2.96000000e+00    1.36073098e+02    4.59956554e-02    8.27581774e+17
 2.96500000e+00    1.36027598e+02    4.62251419e-02    8.27462222e+17
 2.97000000e+00    1.35982031e+02    4.64553705e-02    8.27342488e+17
 2.97500000e+00    1.35936399e+02    4.66863420e-02    8.27222572e+17
 2.98000000e+00    1.35890700e+02    4.69180576e-02    8.27102473e+17
 2.98500000e+00    1.35844935e+02    4.71505183e-02    8.26982191e+17
 2.99000000e+00    1.35799105e+02    4.73837252e-02    8.26861728e+17
 2.99500000e+00    1.35753208e+02    4.76176792e-02    8.26741082e+17
 3.00000000e+00    1.35707245e+02    4.78523813e-02    8.26620255e+17
 3.00500000e+00    1.35661216e+02    4.80878327e-02    8.26499246e+17
 3.01000000e+00    1.35615121e+02    4.83240343e-02    8.26378055e+17
 3.01500000e+00    1.35568961e+02    4.85609871e-02    8.26256682e+17
 3.02000000e+00    1.35522734e+02    4.87986922e-02    8.26135128e+17
 3.02500000e+00    1.35476442e+02    4.90371506e-02    8.26013392e+17
 3.03000000e+00    1.35430085e+02    4.92763633e-02    8.25891475e+17
 3.03500000e+00    1.35383662e+02    4.95163313e-02    8.25769376e+17
 3.04000000e+00    1.35337173e+02    4.97570557e-02    8.25647097e+17
 3.04500000e+00    1.35290618e+02    4.99985375e-02    8.25524636e+17
 3.05000000e+00    1.35243999e+02    5.02407777e-02    8.25401994e+17
 3.05500000e+00    1.35197313e+02    5.04837772e-02    8.25279171e+17
 3.06000000e+00    1.35150563e+02    5.07275372e-02    8.25156168e+17
 3.06500000e+00    1.35103747e+02    5.09720585e-02    8.25032983e+17
 3.07000000e+00    1.35056866e+02    5.12173423e-02    8.24909618e+17
 3.07500000e+00    1.35009919e+02    5.14633896e-02    8.24786073e+17
 3.08000000e+00    1.34962908e+02    5.17102013e-02    8.24662347e+17
 3.08500000e+00    1.34915831e+02    5.19577785e-02    8.24538441e+17
 3.09000000e+00    1.34868690e+02    5.22061222e-02    8.24414354e+17
 3.09500000e+00    1.34821483e+02    5.24552333e-02    8.24290087e+17
 3.10000000e+00    1.34774211e+02    5.27051129e-02    8.24165641e+17
 3.10500000e+00    1.34726875e+02    5.29557620e-02    8.24041014e+17
 3.11000000e+00    1.34679473e+02    5.32071816e-02    8.23916207e+17
 3.11500000e+00    1.34632007e+02    5.34593727e-02    8.23791221e+17
 3.12000000e+00    1.34584477e+02    5.37123363e-02    8.23666055e+17
 3.12500000e+00    1.34536881e+02    5.39660734e-02    8.23540709e+17
 3.13000000e+00    1.34489221e+02    5.42205849e-02    8.23415184e+17
 3.13500000e+00    1.34441496e+02    5.44758720e-02    8.23289479e+17
 3.14000000e+00    1.34393707e+02    5.47319355e-02    8.23163596e+17
 3.14500000e+00    1.34345853e+02    5.49887765e-02    8.23037533e+17
 3.15000000e+00    1.34297935e+02    5.52463960e-02    8.22911290e+17
 3.15500000e+00    1.34249953e+02    5.55047950e-02    8.22784869e+17
 3.16000000e+00    1.34201906e+02    5.57639744e-02    8.22658269e+17
 3.16500000e+00    1.34153795e+02    5.60239353e-02    8.22531490e+17
 3.17000000e+00    1.34105620e+02    5.62846786e-02    8.22404532e+17
 3.17500000e+00    1.34057380e+02    5.65462053e-02    8.22277396e+17
 3.18000000e+00    1.34009077e+02    5.68085164e-02    8.22150081e+17
 3.18500000e+00    1.33960710e+02    5.70716130e-02    8.22022588e+17
 3.19000000e+00    1.33912278e+02    5.73354959e-02    8.21894916e+17
 3.19500000e+00    1.33863783e+02    5.76001663e-02    8.21767066e+17
 3.20000000e+00    1.33815223e+02    5.78656249e-02    8.21639038e+17
 3.20500000e+00    1.33766600e+02    5.81318729e-02    8.21510832e+17
 3.21000000e+00    1.33717913e+02    5.83989112e-02    8.21382448e+17
 3.21500000e+00    1.33669163e+02    5.86667409e-02    8.21253886e+17
 3.22000000e+00    1.33620348e+02    5.89353628e-02    8.21125146e+17
