           R_km         P_MeV/fm3         M_M_solar   Energy Density (ε)
 9.51500000e+00    8.55892537e-01    3.38485123e-01    1.36179657e+17
 9.52000000e+00    8.53452493e-01    3.38874709e-01    1.36044342e+17
 9.52500000e+00    8.51014646e-01    3.39264316e-01    1.35908918e+17
 9.53000000e+00    8.48579002e-01    3.39653944e-01    1.35773384e+17
 9.53500000e+00    8.46145563e-01    3.40043592e-01    1.35637742e+17
 9.54000000e+00    8.43714336e-01    3.40433259e-01    1.35501989e+17
 9.54500000e+00    8.41285323e-01    3.40822943e-01    1.35366126e+17
 9.55000000e+00    8.38858529e-01    3.41212644e-01    1.35230152e+17
 9.55500000e+00    8.36433959e-01    3.41602362e-01    1.35094069e+17
 9.56000000e+00    8.34011616e-01    3.41992095e-01    1.34957874e+17
 9.56500000e+00    8.31591505e-01    3.42381841e-01    1.34821568e+17
 9.57000000e+00    8.29173630e-01    3.42771601e-01    1.34685151e+17
 9.57500000e+00    8.26757995e-01    3.43161374e-01    1.34548623e+17
 9.58000000e+00    8.24344605e-01    3.43551158e-01    1.34411983e+17
 9.58500000e+00    8.21933463e-01    3.43940952e-01    1.34275232e+17
 9.59000000e+00    8.19524575e-01    3.44330756e-01    1.34138368e+17
 9.59500000e+00    8.17117944e-01    3.44720568e-01    1.34001392e+17
 9.60000000e+00    8.14713574e-01    3.45110388e-01    1.33864304e+17
 9.60500000e+00    8.12311471e-01    3.45500215e-01    1.33727103e+17
 9.61000000e+00    8.09911637e-01    3.45890048e-01    1.33589789e+17
 9.61500000e+00    8.07514078e-01    3.46279885e-01    1.33452362e+17
 9.62000000e+00    8.05118798e-01    3.46669726e-01    1.33314821e+17
 9.62500000e+00    8.02725800e-01    3.47059570e-01    1.33177167e+17
 9.63000000e+00    8.00335090e-01    3.47449416e-01    1.33039398e+17
 9.63500000e+00    7.97946671e-01    3.47839263e-01    1.32901514e+17
 9.64000000e+00    7.95560547e-01    3.48229109e-01    1.32763516e+17
 9.64500000e+00    7.93176724e-01    3.48618955e-01    1.32625403e+17
 9.65000000e+00    7.90795205e-01    3.49008799e-01    1.32487175e+17
 9.65500000e+00    7.88415994e-01    3.49398640e-01    1.32348832e+17
 9.66000000e+00    7.86039096e-01    3.49788477e-01    1.32210372e+17
 9.66500000e+00    7.83664516e-01    3.50178309e-01    1.32071797e+17
 9.67000000e+00    7.81292256e-01    3.50568136e-01    1.31933105e+17
 9.67500000e+00    7.78922322e-01    3.50957955e-01    1.31794297e+17
 9.68000000e+00    7.76554718e-01    3.51347767e-01    1.31655373e+17
 9.68500000e+00    7.74189449e-01    3.51737570e-01    1.31516332e+17
 9.69000000e+00    7.71826518e-01    3.52127363e-01    1.31377174e+17
 9.69500000e+00    7.69465929e-01    3.52517145e-01    1.31237898e+17
 9.70000000e+00    7.67107687e-01    3.52906916e-01    1.31098505e+17
 9.70500000e+00    7.64751797e-01    3.53296673e-01    1.30958994e+17
 9.71000000e+00    7.62398263e-01    3.53686417e-01    1.30819365e+17
 9.71500000e+00    7.60047088e-01    3.54076147e-01    1.30679617e+17
 9.72000000e+00    7.57698277e-01    3.54465860e-01    1.30539750e+17
 9.72500000e+00    7.55351835e-01    3.54855556e-01    1.30399764e+17
 9.73000000e+00    7.53007766e-01    3.55245235e-01    1.30259658e+17
 9.73500000e+00    7.50666074e-01    3.55634895e-01    1.30119433e+17
 9.74000000e+00    7.48326763e-01    3.56024535e-01    1.29979087e+17
 9.74500000e+00    7.45989837e-01    3.56414155e-01    1.29838621e+17
 9.75000000e+00    7.43655302e-01    3.56803752e-01    1.29698034e+17
 9.75500000e+00    7.41323161e-01    3.57193326e-01    1.29557326e+17
 9.76000000e+00    7.38993419e-01    3.57582877e-01    1.29416496e+17
 9.76500000e+00    7.36666079e-01    3.57972403e-01    1.29275546e+17
 9.77000000e+00    7.34341147e-01    3.58361902e-01    1.29134474e+17
 9.77500000e+00    7.32018626e-01    3.58751375e-01    1.28993280e+17
 9.78000000e+00    7.29698520e-01    3.59140819e-01    1.28851963e+17
 9.78500000e+00    7.27380835e-01    3.59530235e-01    1.28710525e+17
 9.79000000e+00    7.25065575e-01    3.59919620e-01    1.28568963e+17
 9.79500000e+00    7.22752743e-01    3.60308974e-01    1.28427279e+17
 9.80000000e+00    7.20442344e-01    3.60698296e-01    1.28285470e+17
 9.80500000e+00    7.18134382e-01    3.61087585e-01    1.28143538e+17
 9.81000000e+00    7.15828863e-01    3.61476839e-01    1.28001481e+17
 9.81500000e+00    7.13525789e-01    3.61866058e-01    1.27859300e+17
 9.82000000e+00    7.11225165e-01    3.62255240e-01    1.27716994e+17
 9.82500000e+00    7.08926996e-01    3.62644385e-01    1.27574562e+17
 9.83000000e+00    7.06631287e-01    3.63033491e-01    1.27432004e+17
 9.83500000e+00    7.04338040e-01    3.63422558e-01    1.27289321e+17
 9.84000000e+00    7.02047261e-01    3.63811584e-01    1.27146511e+17
 9.84500000e+00    6.99758955e-01    3.64200568e-01    1.27003575e+17
 9.85000000e+00    6.97473124e-01    3.64589510e-01    1.26860511e+17
 9.85500000e+00    6.95189774e-01    3.64978407e-01    1.26717321e+17
 9.86000000e+00    6.92908910e-01    3.65367259e-01    1.26574003e+17
 9.86500000e+00    6.90630534e-01    3.65756065e-01    1.26430557e+17
 9.87000000e+00    6.88354653e-01    3.66144825e-01    1.26286984e+17
 9.87500000e+00    6.86081269e-01    3.66533535e-01    1.26143282e+17
 9.88000000e+00    6.83810388e-01    3.66922197e-01    1.25999452e+17
 9.88500000e+00    6.81542014e-01    3.67310808e-01    1.25855493e+17
 9.89000000e+00    6.79276150e-01    3.67699367e-01    1.25711403e+17
 9.89500000e+00    6.77012802e-01    3.68087873e-01    1.25567184e+17
 9.90000000e+00    6.74751974e-01    3.68476326e-01    1.25422835e+17
 9.90500000e+00    6.72493671e-01    3.68864724e-01    1.25278354e+17
 9.91000000e+00    6.70237895e-01    3.69253066e-01    1.25133743e+17
 9.91500000e+00    6.67984653e-01    3.69641351e-01    1.24988999e+17
 9.92000000e+00    6.65733948e-01    3.70029578e-01    1.24844124e+17
 9.92500000e+00    6.63485785e-01    3.70417745e-01    1.24699117e+17
 9.93000000e+00    6.61240168e-01    3.70805852e-01    1.24553977e+17
 9.93500000e+00    6.58997101e-01    3.71193897e-01    1.24408704e+17
 9.94000000e+00    6.56756589e-01    3.71581879e-01    1.24263298e+17
 9.94500000e+00    6.54518636e-01    3.71969798e-01    1.24117759e+17
 9.95000000e+00    6.52283247e-01    3.72357651e-01    1.23972085e+17
 9.95500000e+00    6.50050426e-01    3.72745438e-01    1.23826278e+17
 9.96000000e+00    6.47820177e-01    3.73133158e-01    1.23680336e+17
 9.96500000e+00    6.45592505e-01    3.73520810e-01    1.23534259e+17
 9.97000000e+00    6.43367414e-01    3.73908392e-01    1.23388047e+17
 9.97500000e+00    6.41144909e-01    3.74295903e-01    1.23241699e+17
 9.98000000e+00    6.38924993e-01    3.74683343e-01    1.23095215e+17
 9.98500000e+00    6.36707672e-01    3.75070709e-01    1.22948594e+17
 9.99000000e+00    6.34492950e-01    3.75458001e-01    1.22801836e+17
 9.99500000e+00    6.32280831e-01    3.75845218e-01    1.22654939e+17
 1.00000000e+01    6.30071319e-01    3.76232358e-01    1.22507905e+17
 1.00050000e+01    6.27864420e-01    3.76619421e-01    1.22360733e+17
 1.00100000e+01    6.25660137e-01    3.77006405e-01    1.22213421e+17
 1.00150000e+01    6.23458475e-01    3.77393308e-01    1.22065970e+17
 1.00200000e+01    6.21259438e-01    3.77780130e-01    1.21918379e+17
 1.00250000e+01    6.19063031e-01    3.78166870e-01    1.21770649e+17
 1.00300000e+01    6.16869258e-01    3.78553527e-01    1.21622778e+17
 1.00350000e+01    6.14678123e-01    3.78940098e-01    1.21474766e+17
 1.00400000e+01    6.12489632e-01    3.79326583e-01    1.21326613e+17
 1.00450000e+01    6.10303788e-01    3.79712982e-01    1.21178319e+17
 1.00500000e+01    6.08120596e-01    3.80099291e-01    1.21029883e+17
 1.00550000e+01    6.05940060e-01    3.80485512e-01    1.20881305e+17
 1.00600000e+01    6.03762186e-01    3.80871641e-01    1.20732583e+17
 1.00650000e+01    6.01586976e-01    3.81257678e-01    1.20583719e+17
 1.00700000e+01    5.99414436e-01    3.81643622e-01    1.20434710e+17
 1.00750000e+01    5.97244571e-01    3.82029472e-01    1.20285557e+17
 1.00800000e+01    5.95077384e-01    3.82415226e-01    1.20136258e+17
 1.00850000e+01    5.92912880e-01    3.82800883e-01    1.19986814e+17
 1.00900000e+01    5.90751064e-01    3.83186442e-01    1.19837224e+17
 1.00950000e+01    5.88591940e-01    3.83571901e-01    1.19687488e+17
 1.01000000e+01    5.86435512e-01    3.83957260e-01    1.19537605e+17
 1.01050000e+01    5.84281786e-01    3.84342517e-01    1.19387574e+17
 1.01100000e+01    5.82130765e-01    3.84727671e-01    1.19237396e+17
 1.01150000e+01    5.79982454e-01    3.85112720e-01    1.19087070e+17
 1.01200000e+01    5.77836858e-01    3.85497664e-01    1.18936595e+17
 1.01250000e+01    5.75693981e-01    3.85882501e-01    1.18785972e+17
 1.01300000e+01    5.73553827e-01    3.86267230e-01    1.18635199e+17
 1.01350000e+01    5.71416401e-01    3.86651849e-01    1.18484277e+17
 1.01400000e+01    5.69281708e-01    3.87036358e-01    1.18333204e+17
 1.01450000e+01    5.67149753e-01    3.87420755e-01    1.18181981e+17
 1.01500000e+01    5.65020538e-01    3.87805039e-01    1.18030606e+17
 1.01550000e+01    5.62894070e-01    3.88189208e-01    1.17879078e+17
 1.01600000e+01    5.60770353e-01    3.88573262e-01    1.17727398e+17
 1.01650000e+01    5.58649390e-01    3.88957198e-01    1.17575565e+17
 1.01700000e+01    5.56531188e-01    3.89341016e-01    1.17423577e+17
 1.01750000e+01    5.54415750e-01    3.89724715e-01    1.17271436e+17
 1.01800000e+01    5.52303080e-01    3.90108292e-01    1.17119139e+17
 1.01850000e+01    5.50193184e-01    3.90491748e-01    1.16966687e+17
 1.01900000e+01    5.48086067e-01    3.90875079e-01    1.16814079e+17
 1.01950000e+01    5.45981731e-01    3.91258286e-01    1.16661315e+17
 1.02000000e+01    5.43880183e-01    3.91641367e-01    1.16508395e+17
 1.02050000e+01    5.41781426e-01    3.92024320e-01    1.16355317e+17
 1.02100000e+01    5.39685466e-01    3.92407145e-01    1.16202081e+17
 1.02150000e+01    5.37592307e-01    3.92789839e-01    1.16048688e+17
 1.02200000e+01    5.35501952e-01    3.93172402e-01    1.15895136e+17
 1.02250000e+01    5.33414408e-01    3.93554833e-01    1.15741425e+17
 1.02300000e+01    5.31329679e-01    3.93937129e-01    1.15587553e+17
 1.02350000e+01    5.29247769e-01    3.94319289e-01    1.15433521e+17
 1.02400000e+01    5.27168682e-01    3.94701313e-01    1.15279328e+17
 1.02450000e+01    5.25092424e-01    3.95083199e-01    1.15124972e+17
 1.02500000e+01    5.23018999e-01    3.95464945e-01    1.14970454e+17
 1.02550000e+01    5.20948412e-01    3.95846550e-01    1.14815772e+17
 1.02600000e+01    5.18880667e-01    3.96228013e-01    1.14660927e+17
 1.02650000e+01    5.16815769e-01    3.96609333e-01    1.14505917e+17
 1.02700000e+01    5.14753722e-01    3.96990507e-01    1.14350741e+17
 1.02750000e+01    5.12694532e-01    3.97371535e-01    1.14195401e+17
 1.02800000e+01    5.10638203e-01    3.97752416e-01    1.14039894e+17
 1.02850000e+01    5.08584739e-01    3.98133147e-01    1.13884221e+17
 1.02900000e+01    5.06534145e-01    3.98513728e-01    1.13728381e+17
 1.02950000e+01    5.04486426e-01    3.98894157e-01    1.13572373e+17
 1.03000000e+01    5.02441587e-01    3.99274432e-01    1.13416198e+17
 1.03050000e+01    5.00399632e-01    3.99654553e-01    1.13259854e+17
 1.03100000e+01    4.98360566e-01    4.00034518e-01    1.13103339e+17
 1.03150000e+01    4.96324394e-01    4.00414325e-01    1.12946655e+17
 1.03200000e+01    4.94291120e-01    4.00793974e-01    1.12789799e+17
 1.03250000e+01    4.92260749e-01    4.01173462e-01    1.12632771e+17
 1.03300000e+01    4.90233285e-01    4.01552788e-01    1.12475571e+17
 1.03350000e+01    4.88208734e-01    4.01931951e-01    1.12318196e+17
 1.03400000e+01    4.86187100e-01    4.02310949e-01    1.12160648e+17
 1.03450000e+01    4.84168388e-01    4.02689781e-01    1.12002925e+17
 1.03500000e+01    4.82152603e-01    4.03068446e-01    1.11845027e+17
 1.03550000e+01    4.80139749e-01    4.03446942e-01    1.11686953e+17
 1.03600000e+01    4.78129832e-01    4.03825267e-01    1.11528702e+17
 1.03650000e+01    4.76122855e-01    4.04203421e-01    1.11370274e+17
 1.03700000e+01    4.74118824e-01    4.04581401e-01    1.11211669e+17
 1.03750000e+01    4.72117743e-01    4.04959206e-01    1.11052885e+17
 1.03800000e+01    4.70119618e-01    4.05336835e-01    1.10893923e+17
 1.03850000e+01    4.68124452e-01    4.05714286e-01    1.10734781e+17
 1.03900000e+01    4.66132251e-01    4.06091558e-01    1.10575459e+17
 1.03950000e+01    4.64143020e-01    4.06468649e-01    1.10415955e+17
 1.04000000e+01    4.62156764e-01    4.06845558e-01    1.10256268e+17
 1.04050000e+01    4.60173486e-01    4.07222283e-01    1.10096398e+17
 1.04100000e+01    4.58193193e-01    4.07598823e-01    1.09936344e+17
 1.04150000e+01    4.56215888e-01    4.07975176e-01    1.09776105e+17
 1.04200000e+01    4.54241577e-01    4.08351341e-01    1.09615681e+17
 1.04250000e+01    4.52270265e-01    4.08727316e-01    1.09455070e+17
 1.04300000e+01    4.50301956e-01    4.09103100e-01    1.09294272e+17
 1.04350000e+01    4.48336656e-01    4.09478690e-01    1.09133286e+17
 1.04400000e+01    4.46374369e-01    4.09854087e-01    1.08972112e+17
 1.04450000e+01    4.44415099e-01    4.10229288e-01    1.08810749e+17
 1.04500000e+01    4.42458853e-01    4.10604291e-01    1.08649196e+17
 1.04550000e+01    4.40505635e-01    4.10979095e-01    1.08487453e+17
 1.04600000e+01    4.38555449e-01    4.11353698e-01    1.08325519e+17
 1.04650000e+01    4.36608301e-01    4.11728100e-01    1.08163393e+17
 1.04700000e+01    4.34664195e-01    4.12102297e-01    1.08001074e+17
 1.04750000e+01    4.32723137e-01    4.12476290e-01    1.07838561e+17
 1.04800000e+01    4.30785131e-01    4.12850075e-01    1.07675852e+17
 1.04850000e+01    4.28850183e-01    4.13223652e-01    1.07512947e+17
 1.04900000e+01    4.26918297e-01    4.13597020e-01    1.07349845e+17
 1.04950000e+01    4.24989479e-01    4.13970175e-01    1.07186545e+17
 1.05000000e+01    4.23063732e-01    4.14343117e-01    1.07023046e+17
 1.05050000e+01    4.21141063e-01    4.14715845e-01    1.06859348e+17
 1.05100000e+01    4.19221477e-01    4.15088355e-01    1.06695449e+17
 1.05150000e+01    4.17304977e-01    4.15460648e-01    1.06531349e+17
 1.05200000e+01    4.15391570e-01    4.15832721e-01    1.06367046e+17
 1.05250000e+01    4.13481261e-01    4.16204573e-01    1.06202541e+17
 1.05300000e+01    4.11574053e-01    4.16576202e-01    1.06037833e+17
 1.05350000e+01    4.09669953e-01    4.16947606e-01    1.05872921e+17
 1.05400000e+01    4.07768966e-01    4.17318784e-01    1.05707803e+17
 1.05450000e+01    4.05871096e-01    4.17689734e-01    1.05542479e+17
 1.05500000e+01    4.03976349e-01    4.18060454e-01    1.05376948e+17
 1.05550000e+01    4.02084729e-01    4.18430944e-01    1.05211207e+17
 1.05600000e+01    4.00196242e-01    4.18801200e-01    1.05045257e+17
 1.05650000e+01    3.98310893e-01    4.19171222e-01    1.04879096e+17
 1.05700000e+01    3.96428687e-01    4.19541007e-01    1.04712723e+17
 1.05750000e+01    3.94549629e-01    4.19910554e-01    1.04546137e+17
 1.05800000e+01    3.92673725e-01    4.20279862e-01    1.04379337e+17
 1.05850000e+01    3.90800979e-01    4.20648928e-01    1.04212322e+17
 1.05900000e+01    3.88931397e-01    4.21017751e-01    1.04045092e+17
 1.05950000e+01    3.87064983e-01    4.21386330e-01    1.03877645e+17
 1.06000000e+01    3.85201744e-01    4.21754661e-01    1.03709981e+17
 1.06050000e+01    3.83341683e-01    4.22122745e-01    1.03542098e+17
 1.06100000e+01    3.81484807e-01    4.22490578e-01    1.03373997e+17
 1.06150000e+01    3.79631121e-01    4.22858160e-01    1.03205676e+17
 1.06200000e+01    3.77780630e-01    4.23225488e-01    1.03037133e+17
 1.06250000e+01    3.75933338e-01    4.23592561e-01    1.02868367e+17
 1.06300000e+01    3.74089252e-01    4.23959377e-01    1.02699378e+17
 1.06350000e+01    3.72248376e-01    4.24325934e-01    1.02530162e+17
 1.06400000e+01    3.70410717e-01    4.24692230e-01    1.02360719e+17
 1.06450000e+01    3.68576279e-01    4.25058264e-01    1.02191048e+17
 1.06500000e+01    3.66745067e-01    4.25424034e-01    1.02021148e+17
 1.06550000e+01    3.64917087e-01    4.25789538e-01    1.01851017e+17
 1.06600000e+01    3.63092344e-01    4.26154774e-01    1.01680654e+17
 1.06650000e+01    3.61270844e-01    4.26519740e-01    1.01510058e+17
 1.06700000e+01    3.59452592e-01    4.26884435e-01    1.01339228e+17
 1.06750000e+01    3.57637593e-01    4.27248857e-01    1.01168164e+17
 1.06800000e+01    3.55825853e-01    4.27613003e-01    1.00996864e+17
 1.06850000e+01    3.54017378e-01    4.27976872e-01    1.00825327e+17
 1.06900000e+01    3.52212172e-01    4.28340463e-01    1.00653552e+17
 1.06950000e+01    3.50410241e-01    4.28703773e-01    1.00481538e+17
 1.07000000e+01    3.48611590e-01    4.29066800e-01    1.00309284e+17
 1.07050000e+01    3.46816225e-01    4.29429543e-01    1.00136787e+17
 1.07100000e+01    3.45024152e-01    4.29792000e-01    9.99640463e+16
 1.07150000e+01    3.43235376e-01    4.30154168e-01    9.97910614e+16
 1.07200000e+01    3.41449902e-01    4.30516046e-01    9.96178306e+16
 1.07250000e+01    3.39667737e-01    4.30877632e-01    9.94443528e+16
 1.07300000e+01    3.37888884e-01    4.31238924e-01    9.92706270e+16
 1.07350000e+01    3.36113351e-01    4.31599921e-01    9.90966521e+16
 1.07400000e+01    3.34341143e-01    4.31960619e-01    9.89224271e+16
 1.07450000e+01    3.32572265e-01    4.32321018e-01    9.87479512e+16
 1.07500000e+01    3.30806722e-01    4.32681115e-01    9.85732234e+16
 1.07550000e+01    3.29044521e-01    4.33040908e-01    9.83982430e+16
 1.07600000e+01    3.27285667e-01    4.33400396e-01    9.82230090e+16
 1.07650000e+01    3.25530166e-01    4.33759576e-01    9.80475189e+16
 1.07700000e+01    3.23778023e-01    4.34118446e-01    9.78717700e+16
 1.07750000e+01    3.22029244e-01    4.34477005e-01    9.76957597e+16
 1.07800000e+01    3.20283834e-01    4.34835251e-01    9.75194856e+16
 1.07850000e+01    3.18541800e-01    4.35193181e-01    9.73429451e+16
 1.07900000e+01    3.16803147e-01    4.35550793e-01    9.71661358e+16
 1.07950000e+01    3.15067881e-01    4.35908085e-01    9.69890555e+16
 1.08000000e+01    3.13336009e-01    4.36265056e-01    9.68117019e+16
 1.08050000e+01    3.11607535e-01    4.36621703e-01    9.66340730e+16
 1.08100000e+01    3.09882465e-01    4.36978025e-01    9.64561666e+16
 1.08150000e+01    3.08160807e-01    4.37334018e-01    9.62779808e+16
 1.08200000e+01    3.06442565e-01    4.37689681e-01    9.60995137e+16
 1.08250000e+01    3.04727746e-01    4.38045012e-01    9.59207635e+16
 1.08300000e+01    3.03016356e-01    4.38400009e-01    9.57417284e+16
 1.08350000e+01    3.01308400e-01    4.38754669e-01    9.55624083e+16
 1.08400000e+01    2.99603885e-01    4.39108991e-01    9.53828035e+16
