           R_km         P_MeV/fm3         M_M_solar   Energy Density (ε)
 7.54000000e+00    3.99535528e+01    6.62717377e-01    6.28326432e+17
 7.54500000e+00    3.98946603e+01    6.63846581e-01    6.28023932e+17
 7.55000000e+00    3.98357743e+01    6.64976738e-01    6.27721394e+17
 7.55500000e+00    3.97768948e+01    6.66107847e-01    6.27418496e+17
 7.56000000e+00    3.97180220e+01    6.67239907e-01    6.27115449e+17
 7.56500000e+00    3.96591558e+01    6.68372918e-01    6.26812307e+17
 7.57000000e+00    3.96002963e+01    6.69506879e-01    6.26508763e+17
 7.57500000e+00    3.95414437e+01    6.70641788e-01    6.26205293e+17
 7.58000000e+00    3.94825979e+01    6.71777647e-01    6.25901546e+17
 7.58500000e+00    3.94237591e+01    6.72914452e-01    6.25597654e+17
 7.59000000e+00    3.93649274e+01    6.74052205e-01    6.25293452e+17
 7.59500000e+00    3.93061027e+01    6.75190903e-01    6.24989284e+17
 7.60000000e+00    3.92472852e+01    6.76330546e-01    6.24684581e+17
 7.60500000e+00    3.91884749e+01    6.77471134e-01    6.24380084e+17
 7.61000000e+00    3.91296719e+01    6.78612665e-01    6.24075251e+17
 7.61500000e+00    3.90708763e+01    6.79755139e-01    6.23770106e+17
 7.62000000e+00    3.90120881e+01    6.80898554e-01    6.23465025e+17
 7.62500000e+00    3.89533074e+01    6.82042911e-01    6.23159518e+17
 7.63000000e+00    3.88945343e+01    6.83188208e-01    6.22854004e+17
 7.63500000e+00    3.88357688e+01    6.84334444e-01    6.22548210e+17
 7.64000000e+00    3.87770111e+01    6.85481618e-01    6.22242345e+17
 7.64500000e+00    3.87182612e+01    6.86629731e-01    6.21936220e+17
 7.65000000e+00    3.86595191e+01    6.87778780e-01    6.21629897e+17
 7.65500000e+00    3.86007849e+01    6.88928766e-01    6.21323490e+17
 7.66000000e+00    3.85420587e+01    6.90079687e-01    6.21016828e+17
 7.66500000e+00    3.84833406e+01    6.91231542e-01    6.20709965e+17
 7.67000000e+00    3.84246306e+01    6.92384330e-01    6.20402889e+17
 7.67500000e+00    3.83659288e+01    6.93538052e-01    6.20095655e+17
 7.68000000e+00    3.83072353e+01    6.94692705e-01    6.19788401e+17
 7.68500000e+00    3.82485501e+01    6.95848289e-01    6.19480711e+17
 7.69000000e+00    3.81898734e+01    6.97004803e-01    6.19172986e+17
 7.69500000e+00    3.81312051e+01    6.98162247e-01    6.18865043e+17
 7.70000000e+00    3.80725454e+01    6.99320619e-01    6.18556942e+17
 7.70500000e+00    3.80138942e+01    7.00479918e-01    6.18248576e+17
 7.71000000e+00    3.79552518e+01    7.01640145e-01    6.17940137e+17
 7.71500000e+00    3.78966182e+01    7.02801297e-01    6.17631454e+17
 7.72000000e+00    3.78379933e+01    7.03963374e-01    6.17322582e+17
 7.72500000e+00    3.77793774e+01    7.05126375e-01    6.17013522e+17
 7.73000000e+00    3.77207704e+01    7.06290299e-01    6.16704217e+17
 7.73500000e+00    3.76621725e+01    7.07455145e-01    6.16394861e+17
 7.74000000e+00    3.76035837e+01    7.08620913e-01    6.16085280e+17
 7.74500000e+00    3.75450040e+01    7.09787601e-01    6.15775458e+17
 7.75000000e+00    3.74864336e+01    7.10955209e-01    6.15465416e+17
 7.75500000e+00    3.74278725e+01    7.12123736e-01    6.15155395e+17
 7.76000000e+00    3.73693209e+01    7.13293181e-01    6.14844965e+17
 7.76500000e+00    3.73107786e+01    7.14463542e-01    6.14534510e+17
 7.77000000e+00    3.72522459e+01    7.15634819e-01    6.14223732e+17
 7.77500000e+00    3.71937228e+01    7.16807012e-01    6.13912882e+17
 7.78000000e+00    3.71352094e+01    7.17980119e-01    6.13601828e+17
 7.78500000e+00    3.70767056e+01    7.19154139e-01    6.13290505e+17
 7.79000000e+00    3.70182118e+01    7.20329071e-01    6.12978952e+17
 7.79500000e+00    3.69597277e+01    7.21504915e-01    6.12667379e+17
 7.80000000e+00    3.69012537e+01    7.22681670e-01    6.12355599e+17
 7.80500000e+00    3.68427896e+01    7.23859334e-01    6.12043613e+17
 7.81000000e+00    3.67843356e+01    7.25037906e-01    6.11731295e+17
 7.81500000e+00    3.67258918e+01    7.26217387e-01    6.11419007e+17
 7.82000000e+00    3.66674582e+01    7.27397774e-01    6.11106270e+17
 7.82500000e+00    3.66090349e+01    7.28579067e-01    6.10793603e+17
 7.83000000e+00    3.65506220e+01    7.29761264e-01    6.10480574e+17
 7.83500000e+00    3.64922195e+01    7.30944366e-01    6.10167485e+17
 7.84000000e+00    3.64338276e+01    7.32128371e-01    6.09854155e+17
 7.84500000e+00    3.63754462e+01    7.33313278e-01    6.09540554e+17
 7.85000000e+00    3.63170754e+01    7.34499086e-01    6.09226959e+17
 7.85500000e+00    3.62587154e+01    7.35685794e-01    6.08913054e+17
 7.86000000e+00    3.62003662e+01    7.36873401e-01    6.08598846e+17
 7.86500000e+00    3.61420278e+01    7.38061907e-01    6.08284635e+17
 7.87000000e+00    3.60837004e+01    7.39251309e-01    6.07970192e+17
 7.87500000e+00    3.60253839e+01    7.40441608e-01    6.07655477e+17
 7.88000000e+00    3.59670786e+01    7.41632802e-01    6.07340695e+17
 7.88500000e+00    3.59087843e+01    7.42824891e-01    6.07025604e+17
 7.89000000e+00    3.58505013e+01    7.44017873e-01    6.06710471e+17
 7.89500000e+00    3.57922296e+01    7.45211747e-01    6.06395071e+17
 7.90000000e+00    3.57339692e+01    7.46406513e-01    6.06079472e+17
 7.90500000e+00    3.56757202e+01    7.47602169e-01    6.05763616e+17
 7.91000000e+00    3.56174828e+01    7.48798714e-01    6.05447623e+17
 7.91500000e+00    3.55592569e+01    7.49996147e-01    6.05131398e+17
 7.92000000e+00    3.55010426e+01    7.51194468e-01    6.04815094e+17
 7.92500000e+00    3.54428401e+01    7.52393676e-01    6.04498588e+17
 7.93000000e+00    3.53846493e+01    7.53593768e-01    6.04181802e+17
 7.93500000e+00    3.53264704e+01    7.54794745e-01    6.03864784e+17
 7.94000000e+00    3.52683033e+01    7.55996606e-01    6.03547743e+17
 7.94500000e+00    3.52101483e+01    7.57199348e-01    6.03230426e+17
 7.95000000e+00    3.51520054e+01    7.58402972e-01    6.02912743e+17
 7.95500000e+00    3.50938745e+01    7.59607476e-01    6.02595116e+17
 7.96000000e+00    3.50357559e+01    7.60812859e-01    6.02277140e+17
 7.96500000e+00    3.49776495e+01    7.62019121e-01    6.01959170e+17
 7.97000000e+00    3.49195555e+01    7.63226259e-01    6.01640748e+17
 7.97500000e+00    3.48614739e+01    7.64434274e-01    6.01322430e+17
 7.98000000e+00    3.48034048e+01    7.65643164e-01    6.01003628e+17
 7.98500000e+00    3.47453483e+01    7.66852928e-01    6.00684756e+17
 7.99000000e+00    3.46873043e+01    7.68063564e-01    6.00365822e+17
 7.99500000e+00    3.46292731e+01    7.69275073e-01    6.00046522e+17
 8.00000000e+00    3.45712546e+01    7.70487453e-01    5.99727087e+17
 8.00500000e+00    3.45132490e+01    7.71700702e-01    5.99407390e+17
 8.01000000e+00    3.44552563e+01    7.72914820e-01    5.99087600e+17
 8.01500000e+00    3.43972765e+01    7.74129806e-01    5.98767554e+17
 8.02000000e+00    3.43393098e+01    7.75345658e-01    5.98447282e+17
 8.02500000e+00    3.42813563e+01    7.76562376e-01    5.98126799e+17
 8.03000000e+00    3.42234159e+01    7.77779959e-01    5.97806215e+17
 8.03500000e+00    3.41654888e+01    7.78998404e-01    5.97485466e+17
 8.04000000e+00    3.41075750e+01    7.80217713e-01    5.97164500e+17
 8.04500000e+00    3.40496747e+01    7.81437882e-01    5.96843281e+17
 8.05000000e+00    3.39917878e+01    7.82658911e-01    5.96521820e+17
 8.05500000e+00    3.39339145e+01    7.83880800e-01    5.96200280e+17
 8.06000000e+00    3.38760548e+01    7.85103546e-01    5.95878467e+17
 8.06500000e+00    3.38182087e+01    7.86327149e-01    5.95556388e+17
 8.07000000e+00    3.37603765e+01    7.87551608e-01    5.95234234e+17
 8.07500000e+00    3.37025581e+01    7.88776922e-01    5.94911841e+17
 8.08000000e+00    3.36447536e+01    7.90003089e-01    5.94589285e+17
 8.08500000e+00    3.35869630e+01    7.91230108e-01    5.94266458e+17
 8.09000000e+00    3.35291866e+01    7.92457979e-01    5.93943462e+17
 8.09500000e+00    3.34714242e+01    7.93686699e-01    5.93620342e+17
 8.10000000e+00    3.34136760e+01    7.94916269e-01    5.93296987e+17
 8.10500000e+00    3.33559421e+01    7.96146687e-01    5.92973396e+17
 8.11000000e+00    3.32982226e+01    7.97377952e-01    5.92649534e+17
 8.11500000e+00    3.32405174e+01    7.98610062e-01    5.92325649e+17
 8.12000000e+00    3.31828267e+01    7.99843016e-01    5.92001390e+17
 8.12500000e+00    3.31251506e+01    8.01076814e-01    5.91677078e+17
 8.13000000e+00    3.30674891e+01    8.02311454e-01    5.91352527e+17
 8.13500000e+00    3.30098423e+01    8.03546935e-01    5.91027744e+17
 8.14000000e+00    3.29522102e+01    8.04783256e-01    5.90702642e+17
 8.14500000e+00    3.28945930e+01    8.06020416e-01    5.90377522e+17
 8.15000000e+00    3.28369907e+01    8.07258413e-01    5.90052133e+17
 8.15500000e+00    3.27794034e+01    8.08497247e-01    5.89726622e+17
 8.16000000e+00    3.27218311e+01    8.09736916e-01    5.89400795e+17
 8.16500000e+00    3.26642740e+01    8.10977419e-01    5.89074810e+17
 8.17000000e+00    3.26067320e+01    8.12218755e-01    5.88748594e+17
 8.17500000e+00    3.25492054e+01    8.13460922e-01    5.88422190e+17
 8.18000000e+00    3.24916940e+01    8.14703920e-01    5.88095705e+17
 8.18500000e+00    3.24341981e+01    8.15947748e-01    5.87768781e+17
 8.19000000e+00    3.23767176e+01    8.17192403e-01    5.87441731e+17
 8.19500000e+00    3.23192527e+01    8.18437885e-01    5.87114723e+17
 8.20000000e+00    3.22618035e+01    8.19684194e-01    5.86787147e+17
 8.20500000e+00    3.22043699e+01    8.20931326e-01    5.86459657e+17
 8.21000000e+00    3.21469521e+01    8.22179283e-01    5.86131717e+17
 8.21500000e+00    3.20895501e+01    8.23428061e-01    5.85803766e+17
 8.22000000e+00    3.20321641e+01    8.24677660e-01    5.85475531e+17
 8.22500000e+00    3.19747940e+01    8.25928079e-01    5.85147096e+17
 8.23000000e+00    3.19174401e+01    8.27179316e-01    5.84818435e+17
 8.23500000e+00    3.18601022e+01    8.28431371e-01    5.84489586e+17
 8.24000000e+00    3.18027805e+01    8.29684241e-01    5.84160577e+17
 8.24500000e+00    3.17454751e+01    8.30937927e-01    5.83831364e+17
 8.25000000e+00    3.16881861e+01    8.32192426e-01    5.83501872e+17
 8.25500000e+00    3.16309135e+01    8.33447737e-01    5.83172184e+17
 8.26000000e+00    3.15736574e+01    8.34703859e-01    5.82842328e+17
 8.26500000e+00    3.15164178e+01    8.35960792e-01    5.82512381e+17
 8.27000000e+00    3.14591949e+01    8.37218533e-01    5.82181935e+17
 8.27500000e+00    3.14019887e+01    8.38477081e-01    5.81851461e+17
 8.28000000e+00    3.13447992e+01    8.39736435e-01    5.81520738e+17
 8.28500000e+00    3.12876267e+01    8.40996594e-01    5.81189843e+17
 8.29000000e+00    3.12304710e+01    8.42257557e-01    5.80858816e+17
 8.29500000e+00    3.11733324e+01    8.43519322e-01    5.80527508e+17
 8.30000000e+00    3.11162108e+01    8.44781888e-01    5.80195801e+17
 8.30500000e+00    3.10591063e+01    8.46045253e-01    5.79864027e+17
 8.31000000e+00    3.10020191e+01    8.47309417e-01    5.79532252e+17
 8.31500000e+00    3.09449492e+01    8.48574378e-01    5.79199942e+17
 8.32000000e+00    3.08878966e+01    8.49840136e-01    5.78867535e+17
 8.32500000e+00    3.08308615e+01    8.51106687e-01    5.78535032e+17
 8.33000000e+00    3.07738439e+01    8.52374032e-01    5.78202270e+17
 8.33500000e+00    3.07168438e+01    8.53642169e-01    5.77869243e+17
 8.34000000e+00    3.06598614e+01    8.54911097e-01    5.77535882e+17
 8.34500000e+00    3.06028967e+01    8.56180814e-01    5.77202561e+17
 8.35000000e+00    3.05459499e+01    8.57451319e-01    5.76868972e+17
 8.35500000e+00    3.04890209e+01    8.58722610e-01    5.76534934e+17
 8.36000000e+00    3.04321098e+01    8.59994687e-01    5.76200927e+17
 8.36500000e+00    3.03752168e+01    8.61267549e-01    5.75866639e+17
 8.37000000e+00    3.03183418e+01    8.62541193e-01    5.75532153e+17
 8.37500000e+00    3.02614850e+01    8.63815618e-01    5.75197464e+17
 8.38000000e+00    3.02046465e+01    8.65090823e-01    5.74862458e+17
 8.38500000e+00    3.01478262e+01    8.66366808e-01    5.74527367e+17
 8.39000000e+00    3.00910244e+01    8.67643569e-01    5.74192006e+17
 8.39500000e+00    3.00342410e+01    8.68921107e-01    5.73856386e+17
 8.40000000e+00    2.99774761e+01    8.70199419e-01    5.73520599e+17
 8.40500000e+00    2.99207298e+01    8.71478505e-01    5.73184517e+17
 8.41000000e+00    2.98640022e+01    8.72758363e-01    5.72848374e+17
 8.41500000e+00    2.98072933e+01    8.74038991e-01    5.72511860e+17
 8.42000000e+00    2.97506033e+01    8.75320388e-01    5.72175154e+17
 8.42500000e+00    2.96939322e+01    8.76602554e-01    5.71838420e+17
 8.43000000e+00    2.96372800e+01    8.77885485e-01    5.71501228e+17
 8.43500000e+00    2.95806468e+01    8.79169182e-01    5.71163858e+17
 8.44000000e+00    2.95240328e+01    8.80453643e-01    5.70826419e+17
 8.44500000e+00    2.94674380e+01    8.81738866e-01    5.70488680e+17
 8.45000000e+00    2.94108624e+01    8.83024850e-01    5.70150684e+17
 8.45500000e+00    2.93543062e+01    8.84311594e-01    5.69812436e+17
 8.46000000e+00    2.92977693e+01    8.85599096e-01    5.69474008e+17
 8.46500000e+00    2.92412520e+01    8.86887354e-01    5.69135356e+17
 8.47000000e+00    2.91847542e+01    8.88176367e-01    5.68796524e+17
 8.47500000e+00    2.91282760e+01    8.89466135e-01    5.68457413e+17
 8.48000000e+00    2.90718175e+01    8.90756655e-01    5.68118051e+17
 8.48500000e+00    2.90153788e+01    8.92047926e-01    5.67778625e+17
 8.49000000e+00    2.89589600e+01    8.93339947e-01    5.67438917e+17
 8.49500000e+00    2.89025610e+01    8.94632716e-01    5.67098983e+17
 8.50000000e+00    2.88461821e+01    8.95926232e-01    5.66758606e+17
 8.50500000e+00    2.87898233e+01    8.97220492e-01    5.66418387e+17
 8.51000000e+00    2.87334845e+01    8.98515497e-01    5.66077687e+17
 8.51500000e+00    2.86771660e+01    8.99811245e-01    5.65736751e+17
 8.52000000e+00    2.86208678e+01    9.01107733e-01    5.65395658e+17
 8.52500000e+00    2.85645900e+01    9.02404961e-01    5.65054436e+17
 8.53000000e+00    2.85083326e+01    9.03702927e-01    5.64712888e+17
 8.53500000e+00    2.84520957e+01    9.05001629e-01    5.64371122e+17
 8.54000000e+00    2.83958794e+01    9.06301067e-01    5.64029009e+17
 8.54500000e+00    2.83396837e+01    9.07601238e-01    5.63686848e+17
 8.55000000e+00    2.82835088e+01    9.08902141e-01    5.63344404e+17
 8.55500000e+00    2.82273547e+01    9.10203775e-01    5.63001790e+17
 8.56000000e+00    2.81712215e+01    9.11506138e-01    5.62658879e+17
 8.56500000e+00    2.81151093e+01    9.12809229e-01    5.62315714e+17
 8.57000000e+00    2.80590180e+01    9.14113046e-01    5.61972246e+17
 8.57500000e+00    2.80029479e+01    9.15417588e-01    5.61628661e+17
 8.58000000e+00    2.79468990e+01    9.16722853e-01    5.61284960e+17
 8.58500000e+00    2.78908713e+01    9.18028839e-01    5.60940863e+17
 8.59000000e+00    2.78348650e+01    9.19335546e-01    5.60596550e+17
 8.59500000e+00    2.77788800e+01    9.20642971e-01    5.60252064e+17
 8.60000000e+00    2.77229165e+01    9.21951114e-01    5.59907366e+17
 8.60500000e+00    2.76669746e+01    9.23259972e-01    5.59562379e+17
 8.61000000e+00    2.76110543e+01    9.24569543e-01    5.59217059e+17
 8.61500000e+00    2.75551557e+01    9.25879828e-01    5.58871668e+17
 8.62000000e+00    2.74992789e+01    9.27190823e-01    5.58525968e+17
 8.62500000e+00    2.74434240e+01    9.28502528e-01    5.58180123e+17
 8.63000000e+00    2.73875909e+01    9.29814941e-01    5.57833869e+17
 8.63500000e+00    2.73317799e+01    9.31128060e-01    5.57487594e+17
 8.64000000e+00    2.72759909e+01    9.32441883e-01    5.57140935e+17
 8.64500000e+00    2.72202241e+01    9.33756410e-01    5.56793987e+17
 8.65000000e+00    2.71644796e+01    9.35071638e-01    5.56447055e+17
 8.65500000e+00    2.71087573e+01    9.36387567e-01    5.56099628e+17
 8.66000000e+00    2.70530574e+01    9.37704194e-01    5.55752061e+17
 8.66500000e+00    2.69973799e+01    9.39021518e-01    5.55404368e+17
 8.67000000e+00    2.69417250e+01    9.40339537e-01    5.55056193e+17
 8.67500000e+00    2.68860926e+01    9.41658249e-01    5.54707940e+17
 8.68000000e+00    2.68304830e+01    9.42977654e-01    5.54359476e+17
 8.68500000e+00    2.67748961e+01    9.44297749e-01    5.54010609e+17
 8.69000000e+00    2.67193320e+01    9.45618533e-01    5.53661807e+17
 8.69500000e+00    2.66637908e+01    9.46940004e-01    5.53312432e+17
 8.70000000e+00    2.66082726e+01    9.48262161e-01    5.52962992e+17
 8.70500000e+00    2.65527774e+01    9.49585002e-01    5.52613231e+17
 8.71000000e+00    2.64973054e+01    9.50908525e-01    5.52263376e+17
 8.71500000e+00    2.64418565e+01    9.52232729e-01    5.51913016e+17
 8.72000000e+00    2.63864310e+01    9.53557612e-01    5.51562728e+17
 8.72500000e+00    2.63310288e+01    9.54883173e-01    5.51211893e+17
 8.73000000e+00    2.62756500e+01    9.56209409e-01    5.50860986e+17
 8.73500000e+00    2.62202947e+01    9.57536319e-01    5.50509854e+17
 8.74000000e+00    2.61649631e+01    9.58863902e-01    5.50158379e+17
 8.74500000e+00    2.61096550e+01    9.60192156e-01    5.49806756e+17
 8.75000000e+00    2.60543707e+01    9.61521079e-01    5.49454768e+17
 8.75500000e+00    2.59991102e+01    9.62850669e-01    5.49102678e+17
 8.76000000e+00    2.59438736e+01    9.64180925e-01    5.48750255e+17
 8.76500000e+00    2.58886609e+01    9.65511845e-01    5.48397642e+17
 8.77000000e+00    2.58334723e+01    9.66843428e-01    5.48044643e+17
 8.77500000e+00    2.57783078e+01    9.68175672e-01    5.47691575e+17
 8.78000000e+00    2.57231674e+01    9.69508574e-01    5.47338043e+17
 8.78500000e+00    2.56680514e+01    9.70842134e-01    5.46984438e+17
 8.79000000e+00    2.56129596e+01    9.72176349e-01    5.46630632e+17
 8.79500000e+00    2.55578923e+01    9.73511219e-01    5.46276371e+17
 8.80000000e+00    2.55028494e+01    9.74846741e-01    5.45922021e+17
 8.80500000e+00    2.54478312e+01    9.76182913e-01    5.45567328e+17
 8.81000000e+00    2.53928376e+01    9.77519733e-01    5.45212403e+17
 8.81500000e+00    2.53378686e+01    9.78857201e-01    5.44857235e+17
 8.82000000e+00    2.52829245e+01    9.80195314e-01    5.44501787e+17
 8.82500000e+00    2.52280053e+01    9.81534071e-01    5.44146131e+17
 8.83000000e+00    2.51731110e+01    9.82873469e-01    5.43790183e+17
 8.83500000e+00    2.51182417e+01    9.84213508e-01    5.43434120e+17
 8.84000000e+00    2.50633975e+01    9.85554184e-01    5.43077522e+17
 8.84500000e+00    2.50085785e+01    9.86895498e-01    5.42720910e+17
 8.85000000e+00    2.49537848e+01    9.88237446e-01    5.42363923e+17
 8.85500000e+00    2.48990164e+01    9.89580027e-01    5.42006795e+17
 8.86000000e+00    2.48442733e+01    9.90923239e-01    5.41649265e+17
 8.86500000e+00    2.47895558e+01    9.92267080e-01    5.41291454e+17
 8.87000000e+00    2.47348639e+01    9.93611549e-01    5.40933478e+17
 8.87500000e+00    2.46801975e+01    9.94956644e-01    5.40575208e+17
 8.88000000e+00    2.46255569e+01    9.96302362e-01    5.40216726e+17
 8.88500000e+00    2.45709421e+01    9.97648703e-01    5.39857938e+17
 8.89000000e+00    2.45163532e+01    9.98995664e-01    5.39498824e+17
 8.89500000e+00    2.44617901e+01    1.00034324e+00    5.39139585e+17
 8.90000000e+00    2.44072532e+01    1.00169144e+00    5.38780042e+17
 8.90500000e+00    2.43527423e+01    1.00304025e+00    5.38420162e+17
 8.91000000e+00    2.42982576e+01    1.00438968e+00    5.38060079e+17
 8.91500000e+00    2.42437991e+01    1.00573971e+00    5.37699730e+17
 8.92000000e+00    2.41893670e+01    1.00709036e+00    5.37338985e+17
 8.92500000e+00    2.41349613e+01    1.00844161e+00    5.36978137e+17
 8.93000000e+00    2.40805820e+01    1.00979347e+00    5.36616965e+17
 8.93500000e+00    2.40262294e+01    1.01114593e+00    5.36255605e+17
 8.94000000e+00    2.39719033e+01    1.01249899e+00    5.35893906e+17
 8.94500000e+00    2.39176040e+01    1.01385266e+00    5.35531857e+17
 8.95000000e+00    2.38633315e+01    1.01520692e+00    5.35169676e+17
 8.95500000e+00    2.38090859e+01    1.01656178e+00    5.34807154e+17
 8.96000000e+00    2.37548672e+01    1.01791723e+00    5.34444297e+17
 8.96500000e+00    2.37006756e+01    1.01927327e+00    5.34081339e+17
 8.97000000e+00    2.36465110e+01    1.02062991e+00    5.33718031e+17
 8.97500000e+00    2.35923736e+01    1.02198713e+00    5.33354417e+17
 8.98000000e+00    2.35382635e+01    1.02334495e+00    5.32990555e+17
 8.98500000e+00    2.34841808e+01    1.02470334e+00    5.32626412e+17
 8.99000000e+00    2.34301254e+01    1.02606232e+00    5.32261866e+17
 8.99500000e+00    2.33760976e+01    1.02742188e+00    5.31897187e+17
 9.00000000e+00    2.33220974e+01    1.02878202e+00    5.31532171e+17
 9.00500000e+00    2.32681247e+01    1.03014273e+00    5.31167019e+17
 9.01000000e+00    2.32141799e+01    1.03150403e+00    5.30801268e+17
 9.01500000e+00    2.31602628e+01    1.03286589e+00    5.30435597e+17
 9.02000000e+00    2.31063736e+01    1.03422832e+00    5.30069373e+17
 9.02500000e+00    2.30525124e+01    1.03559133e+00    5.29703047e+17
 9.03000000e+00    2.29986793e+01    1.03695490e+00    5.29336419e+17
 9.03500000e+00    2.29448742e+01    1.03831904e+00    5.28969511e+17
 9.04000000e+00    2.28910974e+01    1.03968374e+00    5.28602277e+17
 9.04500000e+00    2.28373489e+01    1.04104900e+00    5.28234716e+17
 9.05000000e+00    2.27836287e+01    1.04241482e+00    5.27866872e+17
 9.05500000e+00    2.27299369e+01    1.04378120e+00    5.27498730e+17
 9.06000000e+00    2.26762737e+01    1.04514813e+00    5.27130473e+17
 9.06500000e+00    2.26226391e+01    1.04651562e+00    5.26761871e+17
 9.07000000e+00    2.25690332e+01    1.04788366e+00    5.26392853e+17
 9.07500000e+00    2.25154560e+01    1.04925224e+00    5.26023552e+17
 9.08000000e+00    2.24619076e+01    1.05062138e+00    5.25654032e+17
 9.08500000e+00    2.24083882e+01    1.05199106e+00    5.25284171e+17
 9.09000000e+00    2.23548978e+01    1.05336128e+00    5.24914165e+17
 9.09500000e+00    2.23014364e+01    1.05473204e+00    5.24543750e+17
 9.10000000e+00    2.22480042e+01    1.05610334e+00    5.24172986e+17
 9.10500000e+00    2.21946012e+01    1.05747518e+00    5.23802082e+17
 9.11000000e+00    2.21412276e+01    1.05884756e+00    5.23430753e+17
 9.11500000e+00    2.20878833e+01    1.06022046e+00    5.23059154e+17
 9.12000000e+00    2.20345685e+01    1.06159390e+00    5.22687307e+17
 9.12500000e+00    2.19812833e+01    1.06296787e+00    5.22315119e+17
 9.13000000e+00    2.19280277e+01    1.06434236e+00    5.21942520e+17
 9.13500000e+00    2.18748018e+01    1.06571737e+00    5.21569816e+17
 9.14000000e+00    2.18216057e+01    1.06709291e+00    5.21196686e+17
 9.14500000e+00    2.17684395e+01    1.06846897e+00    5.20823398e+17
 9.15000000e+00    2.17153032e+01    1.06984555e+00    5.20449749e+17
 9.15500000e+00    2.16621970e+01    1.07122264e+00    5.20075755e+17
 9.16000000e+00    2.16091209e+01    1.07260025e+00    5.19701519e+17
 9.16500000e+00    2.15560749e+01    1.07397836e+00    5.19326926e+17
 9.17000000e+00    2.15030593e+01    1.07535699e+00    5.18951989e+17
 9.17500000e+00    2.14500740e+01    1.07673612e+00    5.18576864e+17
 9.18000000e+00    2.13971192e+01    1.07811576e+00    5.18201306e+17
 9.18500000e+00    2.13441948e+01    1.07949590e+00    5.17825462e+17
 9.19000000e+00    2.12913011e+01    1.08087655e+00    5.17449386e+17
 9.19500000e+00    2.12384380e+01    1.08225769e+00    5.17072966e+17
 9.20000000e+00    2.11856057e+01    1.08363932e+00    5.16696068e+17
 9.20500000e+00    2.11328043e+01    1.08502146e+00    5.16319080e+17
 9.21000000e+00    2.10800338e+01    1.08640408e+00    5.15941686e+17
 9.21500000e+00    2.10272942e+01    1.08778719e+00    5.15564034e+17
 9.22000000e+00    2.09745858e+01    1.08917079e+00    5.15186126e+17
 9.22500000e+00    2.09219085e+01    1.09055488e+00    5.14807741e+17
 9.23000000e+00    2.08692625e+01    1.09193944e+00    5.14429184e+17
 9.23500000e+00    2.08166478e+01    1.09332449e+00    5.14050202e+17
 9.24000000e+00    2.07640645e+01    1.09471002e+00    5.13670905e+17
 9.24500000e+00    2.07115127e+01    1.09609602e+00    5.13291402e+17
 9.25000000e+00    2.06589925e+01    1.09748250e+00    5.12911454e+17
 9.25500000e+00    2.06065040e+01    1.09886945e+00    5.12531229e+17
 9.26000000e+00    2.05540472e+01    1.10025687e+00    5.12150689e+17
 9.26500000e+00    2.05016222e+01    1.10164475e+00    5.11769781e+17
 9.27000000e+00    2.04492291e+01    1.10303310e+00    5.11388607e+17
 9.27500000e+00    2.03968680e+01    1.10442191e+00    5.11007123e+17
 9.28000000e+00    2.03445390e+01    1.10581119e+00    5.10625254e+17
 9.28500000e+00    2.02922421e+01    1.10720092e+00    5.10243117e+17
 9.29000000e+00    2.02399774e+01    1.10859110e+00    5.09860615e+17
 9.29500000e+00    2.01877451e+01    1.10998174e+00    5.09477717e+17
 9.30000000e+00    2.01355451e+01    1.11137283e+00    5.09094603e+17
 9.30500000e+00    2.00833777e+01    1.11276437e+00    5.08711116e+17
 9.31000000e+00    2.00312428e+01    1.11415635e+00    5.08327181e+17
 9.31500000e+00    1.99791405e+01    1.11554878e+00    5.07943095e+17
 9.32000000e+00    1.99270710e+01    1.11694165e+00    5.07558557e+17
 9.32500000e+00    1.98750343e+01    1.11833496e+00    5.07173671e+17
 9.33000000e+00    1.98230305e+01    1.11972870e+00    5.06788536e+17
 9.33500000e+00    1.97710597e+01    1.12112288e+00    5.06403003e+17
 9.34000000e+00    1.97191219e+01    1.12251749e+00    5.06017193e+17
 9.34500000e+00    1.96672173e+01    1.12391253e+00    5.05631074e+17
 9.35000000e+00    1.96153459e+01    1.12530800e+00    5.05244466e+17
 9.35500000e+00    1.95635079e+01    1.12670389e+00    5.04857599e+17
 9.36000000e+00    1.95117032e+01    1.12810020e+00    5.04470367e+17
 9.36500000e+00    1.94599320e+01    1.12949693e+00    5.04082772e+17
 9.37000000e+00    1.94081944e+01    1.13089408e+00    5.03694848e+17
 9.37500000e+00    1.93564904e+01    1.13229165e+00    5.03306601e+17
 9.38000000e+00    1.93048202e+01    1.13368962e+00    5.02918070e+17
 9.38500000e+00    1.92531838e+01    1.13508801e+00    5.02528969e+17
 9.39000000e+00    1.92015813e+01    1.13648680e+00    5.02139604e+17
 9.39500000e+00    1.91500127e+01    1.13788600e+00    5.01750045e+17
 9.40000000e+00    1.90984783e+01    1.13928560e+00    5.01360058e+17
 9.40500000e+00    1.90469780e+01    1.14068560e+00    5.00969669e+17
 9.41000000e+00    1.89955119e+01    1.14208600e+00    5.00578919e+17
 9.41500000e+00    1.89440802e+01    1.14348679e+00    5.00187887e+17
 9.42000000e+00    1.88926829e+01    1.14488798e+00    4.99796354e+17
